SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2019-20,19.0,NYK,NBA,SG,56.0,55.0,1704.0,6.2,15.4,0.402,1.3,4.2,0.32,4.8,11.2,0.432,3.3,5.4,0.614,1.1,4.8,5.9,3.0,1.2,0.4,2.6,2.6,17.0,RJ Barrett
2020-21,20.0,NYK,NBA,SG,72.0,72.0,2511.0,6.7,15.2,0.441,1.8,4.4,0.401,4.9,10.8,0.457,3.0,4.0,0.746,1.0,5.0,5.9,3.1,0.8,0.3,2.0,2.7,18.1,RJ Barrett
2021-22,21.0,NYK,NBA,SF,70.0,70.0,2417.0,7.3,17.8,0.408,2.1,6.0,0.342,5.2,11.8,0.442,4.3,6.0,0.714,1.0,5.1,6.1,3.1,0.6,0.2,2.2,2.1,20.9,RJ Barrett
2022-23,22.0,NYK,NBA,SG,73.0,73.0,2475.0,7.4,17.1,0.434,1.8,5.7,0.31,5.7,11.4,0.495,4.2,5.7,0.74,0.9,4.5,5.4,2.9,0.5,0.2,2.4,2.6,20.8,RJ Barrett
2019-20,21.0,NYK,NBA,SF,9.0,0.0,53.0,4.1,14.9,0.273,0.7,6.1,0.111,3.4,8.8,0.385,2.7,3.4,0.8,1.4,2.0,3.4,2.7,0.0,0.7,1.4,2.0,11.5,Ignas Brazdeikis
2020-21,22.0,TOT,NBA,SF,13.0,0.0,249.0,5.1,12.0,0.422,1.6,4.0,0.393,3.5,8.0,0.436,1.4,2.0,0.714,1.6,4.9,6.5,2.5,0.6,0.4,1.7,3.2,13.2,Ignas Brazdeikis
2020-21,22.0,NYK,NBA,SF,4.0,0.0,7.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,0.0,10.3,10.3,1.0,5.1,5.1,10.3,5.1,0.0,0.0,5.1,0.0,10.3,Ignas Brazdeikis
2020-21,22.0,PHI,NBA,SF,1.0,0.0,8.0,0.0,13.5,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Ignas Brazdeikis
2020-21,22.0,ORL,NBA,SF,8.0,0.0,234.0,5.4,12.2,0.443,1.7,4.2,0.407,3.7,8.0,0.462,1.2,1.8,0.667,1.5,4.8,6.3,2.5,0.6,0.5,1.7,3.4,13.7,Ignas Brazdeikis
2021-22,23.0,ORL,NBA,SF,42.0,1.0,536.0,5.4,12.6,0.431,1.8,5.8,0.31,3.6,6.8,0.535,1.4,2.1,0.656,1.5,3.3,4.8,2.5,0.7,0.2,1.1,3.2,14.1,Ignas Brazdeikis
2013-14,22.0,LAC,NBA,SF,43.0,0.0,395.0,3.9,11.0,0.355,2.0,6.7,0.301,1.9,4.4,0.438,0.6,0.8,0.778,1.0,3.9,4.9,1.1,0.8,0.1,1.2,2.4,10.5,Reggie Bullock
2014-15,23.0,TOT,NBA,SF,36.0,2.0,338.0,2.6,7.5,0.343,1.6,4.9,0.326,1.0,2.6,0.375,0.6,1.0,0.667,0.1,5.2,5.3,0.9,1.1,0.4,0.9,2.0,7.3,Reggie Bullock
2014-15,23.0,LAC,NBA,SF,25.0,2.0,263.0,3.1,7.4,0.426,2.1,5.3,0.385,1.1,2.1,0.533,0.5,0.7,0.8,0.0,5.5,5.5,0.8,1.2,0.3,0.8,2.3,8.9,Reggie Bullock
2014-15,23.0,PHO,NBA,SF,11.0,0.0,75.0,0.5,7.7,0.063,0.0,3.4,0.0,0.5,4.3,0.111,1.0,1.9,0.5,0.5,4.3,4.8,1.0,0.5,1.0,1.0,1.0,1.9,Reggie Bullock
2015-16,24.0,DET,NBA,SF,37.0,0.0,429.0,3.6,8.2,0.439,1.8,4.4,0.415,1.8,3.8,0.467,1.2,1.3,0.933,1.2,4.5,5.7,2.3,0.8,0.2,0.7,2.4,10.2,Reggie Bullock
2016-17,25.0,DET,NBA,SF,31.0,5.0,467.0,4.2,9.9,0.422,2.2,5.6,0.384,2.0,4.2,0.473,0.4,0.5,0.714,1.0,3.9,4.9,2.2,1.4,0.2,0.8,1.7,10.9,Reggie Bullock
