2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
76.0,0.437,174.0,0.0,0.0,0.0,25.0,56.0,33.0,118.0,76.0,0.437,174.0,46.0,0.613,75.0,67.0,8.0,NBA,690.0,76.0,93.0,PF,198.0,1993-94,19.0,CHI,52.0,194.0,0.437,Corie Blount
100.0,0.481,208.0,0.0,0.0,2.0,26.0,60.0,33.0,133.0,100.0,0.476,210.0,38.0,0.567,67.0,68.0,9.0,NBA,889.0,107.0,146.0,PF,238.0,1994-95,26.0,CHI,59.0,240.0,0.476,Corie Blount
79.0,0.479,165.0,0.0,0.0,2.0,27.0,42.0,35.0,101.0,79.0,0.473,167.0,25.0,0.568,44.0,57.0,2.0,NBA,715.0,69.0,109.0,PF,183.0,1995-96,25.0,LAL,47.0,170.0,0.473,Corie Blount
91.0,0.517,176.0,1.0,0.333,3.0,28.0,35.0,26.0,163.0,92.0,0.514,179.0,56.0,0.675,83.0,58.0,18.0,NBA,1009.0,113.0,121.0,PF,241.0,1996-97,22.0,LAL,50.0,276.0,0.517,Corie Blount
107.0,0.585,183.0,0.0,0.0,4.0,29.0,37.0,25.0,184.0,107.0,0.572,187.0,39.0,0.5,78.0,70.0,3.0,NBA,1029.0,114.0,157.0,PF,253.0,1997-98,29.0,LAL,51.0,298.0,0.572,Corie Blount
36.0,0.364,99.0,0.0,0.0,1.0,30.0,12.0,16.0,93.0,36.0,0.36,100.0,28.0,0.519,54.0,34.0,3.0,NBA,530.0,58.0,74.0,PF,100.0,1998-99,19.0,TOT,21.0,151.0,0.36,Corie Blount
13.0,0.406,32.0,0.0,0.0,1.0,30.0,2.0,4.0,22.0,13.0,0.394,33.0,6.0,0.5,12.0,14.0,3.0,NBA,162.0,24.0,27.0,PF,32.0,1998-99,1.0,LAL,6.0,46.0,0.394,Corie Blount
23.0,0.343,67.0,0.0,0.0,0.0,30.0,10.0,12.0,71.0,23.0,0.343,67.0,22.0,0.524,42.0,20.0,0.0,NBA,368.0,34.0,47.0,PF,68.0,1998-99,18.0,CLE,15.0,105.0,0.343,Corie Blount
44.0,0.506,87.0,0.0,0.0,2.0,31.0,10.0,7.0,61.0,44.0,0.494,89.0,19.0,0.576,33.0,38.0,1.0,NBA,446.0,52.0,78.0,PF,107.0,1999-00,15.0,PHO,28.0,113.0,0.494,Corie Blount
128.0,0.448,286.0,2.0,0.25,8.0,32.0,59.0,22.0,219.0,130.0,0.442,294.0,51.0,0.614,83.0,68.0,6.0,NBA,1305.0,181.0,165.0,PF,313.0,2000-01,42.0,TOT,73.0,400.0,0.446,Corie Blount
23.0,0.489,47.0,0.0,0.0,0.0,32.0,8.0,5.0,50.0,23.0,0.489,47.0,8.0,0.533,15.0,30.0,6.0,NBA,387.0,35.0,75.0,PF,54.0,2000-01,13.0,PHO,18.0,85.0,0.489,Corie Blount
105.0,0.439,239.0,2.0,0.25,8.0,32.0,51.0,17.0,169.0,107.0,0.433,247.0,43.0,0.632,68.0,38.0,0.0,NBA,918.0,146.0,90.0,PF,259.0,2000-01,29.0,GSW,55.0,315.0,0.437,Corie Blount
115.0,0.46,250.0,0.0,0.0,1.0,33.0,44.0,26.0,219.0,115.0,0.458,251.0,29.0,0.644,45.0,72.0,21.0,NBA,1426.0,149.0,176.0,PF,259.0,2001-02,49.0,PHI,52.0,368.0,0.458,Corie Blount
65.0,0.485,134.0,0.0,0.0,0.0,34.0,50.0,19.0,137.0,65.0,0.485,134.0,20.0,0.571,35.0,50.0,3.0,NBA,836.0,68.0,121.0,C,150.0,2002-03,33.0,CHI,43.0,205.0,0.485,Corie Blount
115.0,0.46,250.0,0.0,0.0,3.0,35.0,55.0,24.0,177.0,115.0,0.455,253.0,15.0,0.556,27.0,62.0,3.0,NBA,1050.0,98.0,135.0,"C,PF",245.0,2003-04,49.0,TOT,43.0,275.0,0.455,Corie Blount
97.0,0.478,203.0,0.0,0.0,3.0,35.0,45.0,19.0,130.0,97.0,0.471,206.0,13.0,0.542,24.0,46.0,3.0,NBA,756.0,76.0,86.0,PF,207.0,2003-04,38.0,CHI,35.0,206.0,0.471,Corie Blount
18.0,0.383,47.0,0.0,0.0,0.0,35.0,10.0,5.0,47.0,18.0,0.383,47.0,2.0,0.667,3.0,16.0,0.0,NBA,294.0,22.0,49.0,C,38.0,2003-04,11.0,TOR,8.0,69.0,0.383,Corie Blount
233.0,0.482,483.0,6.0,0.3,20.0,22.0,206.0,14.0,123.0,239.0,0.475,503.0,85.0,0.85,100.0,80.0,2.0,NBA,1556.0,48.0,160.0,SG,569.0,1988-89,65.0,SAC,77.0,171.0,0.481,Vinny Del Negro
287.0,0.47,611.0,10.0,0.313,32.0,23.0,250.0,10.0,159.0,297.0,0.462,643.0,135.0,0.871,155.0,76.0,29.0,NBA,1858.0,39.0,182.0,SG,739.0,1989-90,64.0,SAC,111.0,198.0,0.47,Vinny Del Negro
212.0,0.522,406.0,6.0,0.25,24.0,26.0,291.0,1.0,144.0,218.0,0.507,430.0,101.0,0.863,117.0,73.0,31.0,NBA,1526.0,19.0,146.0,PG,543.0,1992-93,44.0,SAS,92.0,163.0,0.514,Vinny Del Negro
