PLAYER,BIRTH_DATE
Nemanja Bjelica,1988-05-09
Gorgui Dieng,1990-01-18
Kevin Garnett,1976-05-19
Tyus Jones,1996-05-10
Zach LaVine,1995-03-10
Kevin Martin,1983-02-01
Andre Miller,1976-03-19
Shabazz Muhammad,1992-11-13
Adreian Payne,1991-02-19
Nikola Peković,1986-01-03
Tayshaun Prince,1980-02-28
Ricky Rubio,1990-10-21
Damjan Rudež,1986-06-17
Greg Smith,1991-01-08
Karl-Anthony Towns,1995-11-15
Andrew Wiggins,1995-02-23
