PLAYER,BIRTH_DATE
Andrea Bargnani,1985-10-26
Bojan Bogdanović,1989-04-18
Markel Brown,1992-01-29
Wayne Ellington,1987-11-29
Rondae Hollis-Jefferson,1995-01-03
Jarrett Jack,1983-10-28
Joe Johnson,1981-06-29
Sergey Karasev,1993-10-26
Sean Kilpatrick,1990-01-06
Shane Larkin,1992-10-02
Brook Lopez,1988-04-01
Chris McCullough,1995-02-05
Willie Reed,1990-05-16
Thomas Robinson,1991-03-17
Henry Sims,1990-03-27
Donald Sloan,1988-01-15
Thaddeus Young,1988-06-21
