SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1997-98,23.0,POR,NBA,C,74.0,8.0,13.6,1.3,3.1,0.428,0.0,0.0,0.0,1.3,3.1,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,3.8,Kelvin Cato
1998-99,24.0,POR,NBA,C,43.0,0.0,12.7,1.3,3.0,0.45,0.0,0.0,1.0,1.3,3.0,0.445,0.453,0.8,1.6,0.507,1.1,2.3,3.5,0.4,0.5,1.3,0.6,2.3,3.5,Kelvin Cato
1999-00,25.0,HOU,NBA,C,65.0,32.0,24.3,3.3,6.2,0.537,0.0,0.1,0.0,3.3,6.1,0.543,0.537,2.1,3.2,0.649,1.6,4.4,6.0,0.4,0.5,1.9,1.1,2.7,8.7,Kelvin Cato
2000-01,26.0,HOU,NBA,C,35.0,13.0,17.8,1.8,3.2,0.577,0.0,0.0,0.0,1.8,3.2,0.577,0.577,1.1,1.6,0.649,1.3,2.7,4.0,0.3,0.4,0.9,0.7,2.5,4.7,Kelvin Cato
2001-02,27.0,HOU,NBA,C,75.0,73.0,25.6,2.5,4.3,0.583,0.0,0.0,0.0,2.5,4.3,0.585,0.583,1.5,2.6,0.582,2.3,4.7,7.0,0.4,0.5,1.3,0.7,2.8,6.6,Kelvin Cato
2002-03,28.0,HOU,NBA,C,73.0,5.0,17.1,1.8,3.5,0.52,0.0,0.1,0.0,1.8,3.5,0.528,0.52,0.9,1.7,0.532,1.8,4.1,5.9,0.3,0.5,1.2,0.8,2.4,4.5,Kelvin Cato
2003-04,29.0,HOU,NBA,PF,69.0,67.0,25.3,2.3,5.2,0.447,0.0,0.0,0.0,2.3,5.2,0.447,0.447,1.4,2.1,0.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9,6.1,Kelvin Cato
2004-05,30.0,ORL,NBA,C,62.0,50.0,24.6,2.6,4.8,0.539,0.0,0.0,0.0,2.6,4.8,0.539,0.539,1.8,2.3,0.783,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,7.0,Kelvin Cato
2005-06,31.0,TOT,NBA,C,27.0,0.0,12.3,1.3,3.1,0.429,0.0,0.0,0.0,1.3,3.1,0.429,0.429,1.0,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,Kelvin Cato
2005-06,31.0,ORL,NBA,C,23.0,0.0,13.0,1.3,3.1,0.431,0.0,0.0,0.0,1.3,3.1,0.431,0.431,1.1,1.5,0.743,0.8,1.9,2.7,0.1,0.3,0.4,0.7,2.1,3.8,Kelvin Cato
2005-06,31.0,DET,NBA,C,4.0,0.0,8.5,1.3,3.0,0.417,0.0,0.0,0.0,1.3,3.0,0.417,0.417,0.0,0.0,0.0,0.3,1.5,1.8,0.5,0.0,0.5,0.5,1.0,2.5,Kelvin Cato
2006-07,32.0,NYK,NBA,C,18.0,0.0,5.3,0.4,1.2,0.318,0.0,0.0,0.0,0.4,1.2,0.318,0.318,0.4,0.7,0.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2,Kelvin Cato
2000-01,23.0,HOU,NBA,C,23.0,0.0,9.7,1.2,3.1,0.38,0.0,0.0,0.0,1.2,3.0,0.386,0.38,0.7,1.0,0.708,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,3.1,Jason Collier
2001-02,24.0,HOU,NBA,C,25.0,2.0,14.6,1.6,3.8,0.432,0.0,0.0,0.0,1.6,3.8,0.436,0.432,1.0,1.3,0.75,1.2,2.0,3.3,0.4,0.2,0.2,0.5,1.6,4.2,Jason Collier
2002-03,25.0,HOU,NBA,C,13.0,3.0,8.0,1.3,2.8,0.472,0.0,0.0,0.0,1.3,2.8,0.472,0.472,0.2,0.2,1.0,0.9,1.3,2.2,0.1,0.2,0.1,0.2,0.8,2.8,Jason Collier
2003-04,26.0,ATL,NBA,C,20.0,16.0,27.3,4.0,8.3,0.479,0.1,0.2,0.25,3.9,8.1,0.484,0.482,3.4,4.3,0.788,1.8,3.8,5.6,0.9,0.6,0.6,1.6,3.6,11.3,Jason Collier
2004-05,27.0,ATL,NBA,C,70.0,44.0,13.5,2.5,5.4,0.463,0.1,0.2,0.429,2.4,5.2,0.464,0.471,0.7,1.0,0.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7,Jason Collier
1999-00,22.0,HOU,NBA,PG,77,77,36.1,6.5,14.5,.445,1.4,4.0,.345,5.1,10.5,.483,.493,3.7,4.7,.786,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0,Steve Francis
2000-01,23.0,HOU,NBA,PG,80,79,39.9,6.9,15.2,.451,1.7,4.2,.396,5.2,11.0,.472,.506,4.5,5.5,.817,2.4,4.5,6.9,6.5,1.8,0.4,3.3,3.4,19.9,Steve Francis
2001-02,24.0,HOU,NBA,PG,57,56,41.1,7.4,17.7,.417,1.2,3.7,.324,6.2,14.0,.442,.451,5.7,7.4,.773,1.8,5.2,7.0,6.4,1.2,0.4,3.9,3.0,21.6,Steve Francis
2002-03,25.0,HOU,NBA,PG,81,81,41.0,7.0,16.2,.435,1.0,3.0,.354,6.0,13.2,.453,.468,5.9,7.3,.800,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0,Steve Francis
2003-04,26.0,HOU,NBA,PG,79,79,40.4,5.7,14.1,.403,0.9,3.2,.292,4.8,11.0,.435,.436,4.3,5.5,.775,1.5,4.0,5.5,6.2,1.8,0.4,3.7,3.3,16.6,Steve Francis
2004-05,27.0,ORL,NBA,PG,78,78,38.2,7.2,17.1,.423,0.5,1.6,.299,6.7,15.4,.436,.438,6.4,7.8,.823,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3,Steve Francis
2005-06,28.0,TOT,NBA,"PG,SG",70,60,34.2,4.8,10.9,.435,0.4,1.2,.301,4.4,9.7,.452,.452,4.5,5.7,.787,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9,14.4,Steve Francis
2005-06,28.0,ORL,NBA,PG,46,45,37.7,5.4,12.5,.433,0.4,1.5,.257,5.0,11.0,.457,.449,5.0,6.3,.797,1.3,3.5,4.8,5.7,1.1,0.2,3.4,3.1,16.2,Steve Francis
2005-06,28.0,NYK,NBA,SG,24,15,27.5,3.5,7.9,.442,0.3,0.5,.538,3.2,7.4,.435,.461,3.5,4.5,.761,0.6,2.4,3.0,3.5,1.0,0.3,2.4,2.6,10.8,Steve Francis
2006-07,29.0,NYK,NBA,SG,44,30,28.1,3.2,7.8,.408,1.0,2.5,.378,2.2,5.3,.422,.469,4.0,4.8,.829,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,11.3,Steve Francis
