PLAYER,BIRTH_DATE
Carlos Boozer,1981-11-20
Ronnie Brewer,1985-03-20
Kyrylo Fesenko,1986-12-24
Sundiata Gaines,1986-04-18
Othyus Jeffers,1985-08-05
Andrei Kirilenko,1981-02-18
Kyle Korver,1981-03-17
Kosta Koufos,1989-02-24
Wesley Matthews,1986-10-14
Eric Maynor,1987-06-11
C.J. Miles,1987-03-18
Paul Millsap,1985-02-10
Mehmet Okur,1979-05-26
Ronnie Price,1983-06-21
Deron Williams,1984-06-26
