SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2008-09,22.0,MIL,NBA,SF,59.0,0.0,716.0,7.4,17.7,0.416,1.2,3.3,0.348,6.2,14.4,0.432,4.2,6.0,0.699,3.2,5.1,8.3,3.0,1.1,2.1,3.8,7.7,20.1,96.0,108.0,Joe Alexander
2009-10,23.0,CHI,NBA,SF,8.0,0.0,29.0,1.8,10.7,0.167,0.0,1.8,0.0,1.8,8.9,0.2,3.6,5.3,0.667,3.6,5.3,8.9,3.6,1.8,1.8,0.0,16.0,7.1,88.0,104.0,Joe Alexander
2005-06,21.0,MIL,NBA,PF,82.0,77.0,2348.0,7.2,13.6,0.533,0.0,0.1,0.0,7.2,13.5,0.536,2.7,4.3,0.629,4.2,8.6,12.8,4.3,1.1,1.5,2.8,5.8,17.2,111.0,106.0,Andrew Bogut
2006-07,22.0,MIL,NBA,C,66.0,66.0,2258.0,8.0,14.5,0.553,0.0,0.1,0.2,8.0,14.4,0.556,2.6,4.5,0.577,3.9,9.6,13.4,4.6,1.1,0.8,3.5,5.0,18.6,108.0,110.0,Andrew Bogut
2007-08,23.0,MIL,NBA,C,78.0,78.0,2720.0,9.0,17.6,0.511,0.0,0.1,0.0,9.0,17.4,0.515,3.7,6.2,0.587,4.7,10.0,14.7,3.8,1.2,2.6,3.3,4.9,21.6,107.0,109.0,Andrew Bogut
2008-09,24.0,MIL,NBA,C,36.0,33.0,1124.0,8.4,14.6,0.577,0.0,0.0,0.0,8.4,14.6,0.577,2.6,4.5,0.571,5.4,11.6,17.0,3.3,1.1,1.7,4.0,6.0,19.5,107.0,105.0,Andrew Bogut
2009-10,25.0,MIL,NBA,C,69.0,69.0,2229.0,11.1,21.4,0.52,0.0,0.0,0.0,11.1,21.3,0.521,3.5,5.6,0.629,4.9,11.6,16.5,3.0,0.9,4.1,3.1,5.2,25.7,107.0,98.0,Andrew Bogut
2010-11,26.0,MIL,NBA,C,65.0,65.0,2297.0,8.5,17.3,0.495,0.0,0.1,0.0,8.5,17.2,0.497,2.2,5.1,0.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,100.0,97.0,Andrew Bogut
2011-12,27.0,MIL,NBA,C,12.0,12.0,364.0,8.6,19.1,0.449,0.0,0.1,0.0,8.6,19.0,0.452,2.0,3.2,0.609,3.1,11.0,14.1,4.4,1.7,3.4,3.4,5.1,19.1,94.0,100.0,Andrew Bogut
2012-13,28.0,GSW,NBA,C,32.0,32.0,786.0,5.4,11.9,0.451,0.1,0.1,1.0,5.3,11.8,0.448,1.2,2.5,0.5,4.4,11.4,15.8,4.3,1.3,3.6,2.3,5.5,12.0,103.0,100.0,Andrew Bogut
2013-14,29.0,GSW,NBA,C,67.0,67.0,1769.0,6.6,10.6,0.627,0.0,0.0,0.0,6.6,10.6,0.627,0.6,1.8,0.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,115.0,96.0,Andrew Bogut
2014-15,30.0,GSW,NBA,C,67.0,65.0,1583.0,6.2,11.0,0.563,0.0,0.0,0.0,6.2,11.0,0.563,0.7,1.3,0.524,4.4,12.4,16.8,5.6,1.2,3.5,3.3,5.8,13.0,110.0,97.0,Andrew Bogut
2015-16,31.0,GSW,NBA,C,70.0,66.0,1451.0,5.8,9.3,0.627,0.0,0.0,1.0,5.8,9.3,0.626,0.8,1.7,0.48,4.0,12.4,16.4,5.4,1.1,3.8,2.8,7.4,12.5,120.0,99.0,Andrew Bogut
2016-17,32.0,TOT,NBA,C,27.0,21.0,583.0,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.1,0.475,0.3,1.0,0.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.7,7.1,93.0,104.0,Andrew Bogut
2016-17,32.0,DAL,NBA,C,26.0,21.0,582.0,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.2,0.475,0.3,1.0,0.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.5,7.1,93.0,104.0,Andrew Bogut
2016-17,32.0,CLE,NBA,C,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,114.0,Andrew Bogut
2017-18,33.0,LAL,NBA,C,24.0,5.0,216.0,3.8,5.5,0.68,0.0,0.0,0.0,3.8,5.5,0.68,0.4,0.4,1.0,5.8,11.5,17.3,3.3,0.9,2.9,4.2,8.9,8.0,106.0,104.0,Andrew Bogut
2018-19,34.0,GSW,NBA,C,11.0,5.0,134.0,6.4,12.8,0.5,0.0,0.0,0.0,6.4,12.8,0.5,1.1,1.1,1.0,4.3,15.3,19.5,3.9,1.1,2.8,2.8,7.8,13.8,107.0,104.0,Andrew Bogut
2008-09,22.0,MIL,NBA,PF,82.0,52.0,2114.0,5.6,12.0,0.462,0.0,0.1,0.0,5.6,11.9,0.466,3.4,4.7,0.729,4.6,7.3,11.9,2.1,2.1,1.1,2.5,5.0,14.6,106.0,106.0,Luc Mbah a Moute
2009-10,23.0,MIL,NBA,PF,73.0,62.0,1866.0,5.0,10.4,0.48,0.2,0.5,0.353,4.8,9.9,0.486,2.6,3.7,0.699,4.8,6.4,11.2,2.3,1.7,1.1,2.0,5.1,12.7,111.0,103.0,Luc Mbah a Moute
2010-11,24.0,MIL,NBA,PF,79.0,52.0,2093.0,5.1,10.9,0.463,0.0,0.2,0.0,5.1,10.8,0.47,3.4,4.8,0.707,4.3,6.4,10.7,1.7,1.8,0.7,2.0,4.6,13.5,107.0,103.0,Luc Mbah a Moute
2011-12,25.0,MIL,NBA,PF,43.0,22.0,1009.0,6.7,13.2,0.51,0.1,0.2,0.25,6.7,13.0,0.514,3.3,5.2,0.641,3.9,7.6,11.5,1.5,2.0,1.1,2.0,4.7,16.9,109.0,104.0,Luc Mbah a Moute
2012-13,26.0,MIL,NBA,SF,58.0,45.0,1326.0,5.8,14.4,0.401,0.5,1.4,0.351,5.3,13.0,0.406,2.8,4.8,0.571,3.4,6.4,9.8,2.1,1.6,0.5,2.7,3.1,14.8,92.0,107.0,Luc Mbah a Moute
2013-14,27.0,TOT,NBA,"PF,SF",64.0,7.0,1003.0,4.3,9.5,0.451,0.2,0.8,0.235,4.1,8.7,0.472,2.3,3.3,0.687,2.8,4.5,7.2,1.8,1.5,0.7,2.0,3.4,11.1,101.0,109.0,Luc Mbah a Moute
2013-14,27.0,SAC,NBA,SF,9.0,5.0,196.0,3.9,8.3,0.469,0.3,0.8,0.333,3.6,7.5,0.483,2.3,3.4,0.692,2.3,4.7,7.0,3.9,2.3,1.3,1.0,4.7,10.4,119.0,108.0,Luc Mbah a Moute
2013-14,27.0,MIN,NBA,PF,55.0,2.0,807.0,4.4,9.8,0.447,0.2,0.9,0.214,4.2,9.0,0.469,2.3,3.3,0.685,2.9,4.4,7.3,1.3,1.3,0.6,2.2,3.1,11.2,98.0,109.0,Luc Mbah a Moute
2014-15,28.0,PHI,NBA,PF,67.0,61.0,1916.0,6.6,16.6,0.395,1.6,5.3,0.307,4.9,11.4,0.435,2.5,4.3,0.589,2.1,6.4,8.6,2.8,2.1,0.5,2.6,2.7,17.3,93.0,106.0,Luc Mbah a Moute
2015-16,29.0,LAC,NBA,PF,75.0,61.0,1274.0,3.7,8.1,0.454,0.5,1.6,0.325,3.2,6.6,0.485,1.2,2.2,0.526,2.4,4.4,6.7,1.2,1.7,0.7,1.3,3.9,9.1,101.0,106.0,Luc Mbah a Moute
2016-17,30.0,LAC,NBA,SF,80.0,76.0,1787.0,5.3,10.6,0.505,1.2,3.1,0.391,4.1,7.5,0.552,1.6,2.4,0.678,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,111.0,109.0,Luc Mbah a Moute
2017-18,31.0,HOU,NBA,PF,61.0,15.0,1564.0,5.2,10.9,0.481,2.0,5.4,0.364,3.2,5.4,0.599,2.0,3.0,0.684,0.7,5.2,5.9,1.7,2.3,0.8,2.1,3.1,14.5,107.0,106.0,Luc Mbah a Moute
2018-19,32.0,LAC,NBA,PF,4.0,0.0,61.0,6.2,13.9,0.444,1.5,4.6,0.333,4.6,9.3,0.5,1.5,3.9,0.4,1.5,3.9,5.4,1.5,0.8,0.8,1.5,6.2,15.5,98.0,115.0,Luc Mbah a Moute
2019-20,33.0,HOU,NBA,PF,3.0,0.0,25.0,3.7,9.3,0.4,0.0,3.7,0.0,3.7,5.6,0.667,1.9,3.7,0.5,1.9,1.9,3.7,0.0,3.7,0.0,1.9,0.0,9.3,82.0,110.0,Luc Mbah a Moute
2007-08,21.0,MIL,NBA,PG,17.0,7.0,450.0,6.0,13.7,0.436,0.4,0.8,0.429,5.6,12.8,0.436,3.7,4.8,0.78,0.9,5.8,6.8,14.8,2.0,0.4,4.2,3.0,16.0,109.0,113.0,Ramon Sessions
2008-09,22.0,MIL,NBA,PG,79.0,39.0,2173.0,8.2,18.5,0.445,0.1,0.8,0.176,8.1,17.7,0.457,6.7,8.4,0.794,1.5,4.9,6.4,10.8,2.0,0.2,3.6,3.8,23.3,111.0,109.0,Ramon Sessions
2009-10,23.0,MIN,NBA,PG,82.0,1.0,1732.0,7.3,16.0,0.456,0.0,0.4,0.067,7.3,15.6,0.467,4.8,6.7,0.717,1.7,4.5,6.2,7.4,1.6,0.1,4.0,4.0,19.4,101.0,113.0,Ramon Sessions
2010-11,24.0,CLE,NBA,PG,81.0,38.0,2133.0,8.8,18.8,0.466,0.1,0.4,0.2,8.7,18.4,0.472,8.4,10.2,0.823,1.1,5.1,6.2,10.1,1.5,0.2,4.3,2.2,26.0,110.0,114.0,Ramon Sessions
2011-12,25.0,TOT,NBA,PG,64.0,23.0,1707.0,7.5,17.5,0.428,1.3,3.0,0.443,6.1,14.5,0.425,6.0,7.7,0.782,1.0,5.6,6.6,10.9,1.4,0.1,4.4,3.1,22.3,108.0,109.0,Ramon Sessions
2011-12,25.0,CLE,NBA,PG,41.0,4.0,1006.0,7.4,18.5,0.398,1.4,3.2,0.419,6.0,15.3,0.394,6.4,7.7,0.83,1.0,5.6,6.6,11.1,1.4,0.1,4.3,3.3,22.5,107.0,111.0,Ramon Sessions
2011-12,25.0,LAL,NBA,PG,23.0,19.0,701.0,7.6,16.0,0.479,1.3,2.6,0.486,6.4,13.3,0.477,5.4,7.6,0.713,1.1,5.5,6.6,10.7,1.3,0.2,4.5,2.8,22.0,111.0,107.0,Ramon Sessions
2012-13,26.0,CHA,NBA,SG,61.0,0.0,1652.0,8.8,21.5,0.408,1.0,3.4,0.308,7.7,18.1,0.427,9.2,11.0,0.839,0.9,4.5,5.4,7.3,1.5,0.2,3.3,2.9,27.8,109.0,114.0,Ramon Sessions
2013-14,27.0,TOT,NBA,PG,83.0,19.0,2214.0,7.8,18.1,0.429,0.8,2.9,0.282,6.9,15.2,0.457,7.7,9.5,0.807,0.9,3.9,4.8,8.0,1.2,0.2,3.5,2.1,24.0,108.0,111.0,Ramon Sessions
2013-14,27.0,CHA,NBA,PG,55.0,7.0,1305.0,7.6,18.5,0.409,0.6,2.7,0.221,7.0,15.8,0.441,7.3,9.3,0.782,0.9,3.8,4.7,8.2,1.3,0.2,3.7,2.0,23.0,102.0,107.0,Ramon Sessions
2013-14,27.0,MIL,NBA,PG,28.0,12.0,909.0,8.1,17.5,0.461,1.2,3.2,0.357,6.9,14.3,0.484,8.2,9.8,0.841,0.9,4.0,4.9,7.7,0.9,0.2,3.2,2.3,25.5,118.0,116.0,Ramon Sessions
2014-15,28.0,TOT,NBA,PG,64.0,10.0,1188.0,5.3,14.3,0.374,0.8,2.6,0.317,4.5,11.7,0.387,5.7,7.4,0.769,1.0,5.2,6.2,7.8,1.2,0.0,3.7,3.1,17.2,100.0,109.0,Ramon Sessions
2014-15,28.0,SAC,NBA,PG,36.0,7.0,642.0,4.9,14.3,0.344,0.5,2.2,0.214,4.5,12.2,0.368,5.0,6.9,0.727,1.0,4.4,5.4,7.5,1.0,0.0,4.0,3.5,15.4,91.0,113.0,Ramon Sessions
2014-15,28.0,WAS,NBA,PG,28.0,3.0,546.0,5.8,14.2,0.411,1.2,3.0,0.406,4.6,11.2,0.412,6.5,8.0,0.812,0.9,6.1,7.0,8.1,1.5,0.0,3.3,2.6,19.3,110.0,105.0,Ramon Sessions
2015-16,29.0,WAS,NBA,PG,82.0,5.0,1667.0,8.2,17.3,0.473,1.1,3.2,0.324,7.1,14.1,0.507,6.3,8.3,0.756,0.7,5.2,5.9,7.0,1.3,0.1,3.4,3.0,23.7,109.0,109.0,Ramon Sessions
2016-17,30.0,CHO,NBA,PG,50.0,1.0,811.0,6.2,16.3,0.38,1.3,3.8,0.339,4.9,12.4,0.393,5.6,7.3,0.771,0.7,3.8,4.5,8.0,1.7,0.2,2.8,2.7,19.3,103.0,111.0,Ramon Sessions
2017-18,31.0,TOT,NBA,PG,28.0,3.0,392.0,5.3,14.8,0.359,1.0,3.3,0.308,4.3,11.5,0.374,5.6,7.2,0.772,0.8,4.1,4.8,9.7,1.8,0.3,3.8,3.7,17.2,101.0,112.0,Ramon Sessions
2017-18,31.0,NYK,NBA,PG,13.0,3.0,167.0,5.0,15.7,0.321,0.6,3.3,0.182,4.5,12.5,0.357,3.6,4.5,0.8,0.3,5.0,5.3,8.0,2.1,0.3,4.5,4.2,14.2,83.0,111.0,Ramon Sessions
2017-18,31.0,WAS,NBA,PG,15.0,0.0,225.0,5.5,14.1,0.391,1.3,3.3,0.4,4.2,10.8,0.388,7.1,9.3,0.762,1.1,3.3,4.4,11.0,1.5,0.2,3.3,3.3,19.4,114.0,112.0,Ramon Sessions
2005-06,21.0,TOR,NBA,PF,81.0,36.0,2361.0,9.7,21.0,0.463,1.6,4.8,0.327,8.1,16.2,0.503,2.5,3.6,0.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,107.0,111.0,Charlie Villanueva
2006-07,22.0,MIL,NBA,PF,39.0,17.0,984.0,9.5,20.2,0.47,1.5,4.5,0.337,8.0,15.7,0.508,3.9,4.7,0.82,3.3,8.8,12.0,1.9,1.3,0.6,2.9,5.7,24.4,107.0,110.0,Charlie Villanueva
2007-08,23.0,MIL,NBA,PF,76.0,31.0,1829.0,10.2,23.4,0.435,1.6,5.3,0.297,8.6,18.1,0.475,3.5,4.5,0.783,4.2,9.2,13.4,2.2,0.9,1.0,3.1,5.0,25.5,102.0,112.0,Charlie Villanueva
2008-09,24.0,MIL,NBA,PF,78.0,47.0,2095.0,12.1,27.0,0.447,2.2,6.4,0.345,9.9,20.6,0.479,5.0,5.9,0.838,3.8,9.1,12.9,3.4,1.2,1.4,3.4,6.3,31.3,106.0,106.0,Charlie Villanueva
2009-10,25.0,DET,NBA,PF,78.0,16.0,1848.0,10.6,24.3,0.439,2.9,8.3,0.351,7.7,16.0,0.484,3.1,3.8,0.815,2.5,8.2,10.7,1.6,1.4,1.6,2.2,6.5,27.3,108.0,110.0,Charlie Villanueva
2010-11,26.0,DET,NBA,PF,76.0,11.0,1666.0,10.1,22.9,0.442,4.0,10.4,0.387,6.1,12.4,0.488,2.9,3.7,0.767,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,109.0,111.0,Charlie Villanueva
