SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2005-06,18.0,LAL,NBA,C,46.0,0.0,338.0,5.2,12.8,0.402,0.0,0.0,0.0,5.2,12.8,0.402,1.2,4.2,0.296,5.3,7.2,12.5,1.4,0.6,3.4,2.7,8.7,11.6,87.0,105.0,Andrew Bynum
2006-07,19.0,LAL,NBA,C,82.0,53.0,1793.0,7.1,12.7,0.558,0.0,0.1,0.0,7.1,12.6,0.561,4.1,6.1,0.668,4.0,9.9,13.9,2.7,0.3,3.7,3.3,7.1,18.2,110.0,106.0,Andrew Bynum
2007-08,20.0,LAL,NBA,C,35.0,25.0,1008.0,9.4,14.8,0.636,0.0,0.0,0.0,9.4,14.8,0.636,4.1,5.9,0.695,5.2,12.5,17.7,3.0,0.6,3.6,2.6,4.9,22.9,127.0,101.0,Andrew Bynum
2008-09,21.0,LAL,NBA,C,50.0,50.0,1446.0,9.9,17.7,0.56,0.0,0.0,0.0,9.9,17.7,0.56,5.4,7.6,0.707,4.8,9.2,14.0,2.5,0.6,3.2,3.0,5.5,25.1,118.0,104.0,Andrew Bynum
2009-10,22.0,LAL,NBA,C,65.0,65.0,1977.0,10.3,18.0,0.57,0.0,0.0,0.0,10.3,18.0,0.571,5.0,6.8,0.739,4.6,9.5,14.2,1.8,0.9,2.5,3.0,5.0,25.6,117.0,102.0,Andrew Bynum
2010-11,23.0,LAL,NBA,C,54.0,47.0,1500.0,8.4,14.6,0.574,0.0,0.0,0.0,8.4,14.6,0.574,4.9,7.4,0.66,6.0,11.9,17.9,2.6,0.7,3.7,2.6,4.9,21.6,121.0,100.0,Andrew Bynum
2011-12,24.0,LAL,NBA,C,60.0,60.0,2112.0,11.1,20.0,0.558,0.0,0.1,0.2,11.1,19.9,0.56,5.9,8.5,0.692,4.8,13.0,17.8,2.1,0.7,2.9,3.8,2.6,28.2,112.0,100.0,Andrew Bynum
2013-14,26.0,TOT,NBA,C,26.0,19.0,516.0,9.4,22.5,0.418,0.0,0.0,0.0,9.4,22.5,0.418,3.7,4.9,0.755,5.3,9.2,14.5,2.9,0.6,2.9,3.4,3.1,22.5,95.0,105.0,Andrew Bynum
2013-14,26.0,CLE,NBA,C,24.0,19.0,480.0,9.1,21.8,0.419,0.0,0.0,0.0,9.1,21.8,0.419,3.4,4.5,0.762,5.0,8.5,13.5,2.9,0.6,3.0,3.2,3.0,21.7,96.0,106.0,Andrew Bynum
2013-14,26.0,IND,NBA,C,2.0,0.0,36.0,13.0,31.7,0.409,0.0,0.0,0.0,13.0,31.7,0.409,7.2,10.1,0.714,8.7,18.7,27.4,2.9,0.0,1.4,5.8,4.3,33.2,93.0,95.0,Andrew Bynum
