2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
40.0,0.426,94.0,94.0,0.381,247.0,23.0,40.0,8.0,68.0,134.0,0.393,341.0,44.0,0.898,49.0,68.0,6.0,NBA,1055.0,18.0,114.0,SG,406.0,2016-17,37.0,OKC,33.0,86.0,0.531,Álex Abrines
31.0,0.443,70.0,84.0,0.38,221.0,24.0,28.0,8.0,88.0,115.0,0.395,291.0,39.0,0.848,46.0,75.0,8.0,NBA,1134.0,26.0,124.0,SG,353.0,2017-18,38.0,OKC,25.0,114.0,0.54,Álex Abrines
15.0,0.5,30.0,41.0,0.323,127.0,25.0,20.0,6.0,43.0,56.0,0.357,157.0,12.0,0.923,13.0,31.0,2.0,NBA,588.0,5.0,53.0,SG,165.0,2018-19,17.0,OKC,14.0,48.0,0.487,Álex Abrines
93.0,0.503,185.0,0.0,0.0,0.0,20.0,43.0,57.0,190.0,93.0,0.503,185.0,79.0,0.581,136.0,81.0,20.0,NBA,1197.0,142.0,203.0,C,265.0,2013-14,40.0,OKC,71.0,332.0,0.503,Steven Adams
217.0,0.547,397.0,0.0,0.0,2.0,21.0,66.0,86.0,324.0,217.0,0.544,399.0,103.0,0.502,205.0,70.0,67.0,NBA,1771.0,199.0,222.0,C,537.0,2014-15,38.0,OKC,99.0,523.0,0.544,Steven Adams
261.0,0.613,426.0,0.0,0.0,0.0,22.0,62.0,89.0,314.0,261.0,0.613,426.0,114.0,0.582,196.0,80.0,80.0,NBA,2014.0,219.0,223.0,C,636.0,2015-16,42.0,OKC,84.0,533.0,0.613,Steven Adams
374.0,0.572,654.0,0.0,0.0,1.0,23.0,86.0,78.0,332.0,374.0,0.571,655.0,157.0,0.611,257.0,80.0,80.0,NBA,2389.0,281.0,195.0,C,905.0,2016-17,89.0,OKC,146.0,613.0,0.571,Steven Adams
448.0,0.631,710.0,0.0,0.0,2.0,24.0,88.0,78.0,301.0,448.0,0.629,712.0,160.0,0.559,286.0,76.0,76.0,NBA,2487.0,384.0,215.0,C,1056.0,2017-18,92.0,OKC,128.0,685.0,0.629,Steven Adams
481.0,0.596,807.0,0.0,0.0,2.0,25.0,124.0,76.0,369.0,481.0,0.595,809.0,146.0,0.5,292.0,80.0,80.0,NBA,2669.0,391.0,204.0,C,1108.0,2018-19,117.0,OKC,135.0,760.0,0.595,Steven Adams
282.0,0.594,475.0,1.0,0.333,3.0,26.0,146.0,67.0,376.0,283.0,0.592,478.0,117.0,0.582,201.0,63.0,63.0,NBA,1680.0,207.0,122.0,C,684.0,2019-20,51.0,OKC,94.0,583.0,0.593,Steven Adams
189.0,0.62,305.0,0.0,0.0,3.0,27.0,111.0,38.0,301.0,189.0,0.614,308.0,60.0,0.444,135.0,58.0,58.0,NBA,1605.0,213.0,113.0,C,438.0,2020-21,54.0,NOP,78.0,514.0,0.614,Steven Adams
210.0,0.548,383.0,0.0,0.0,1.0,28.0,256.0,60.0,411.0,210.0,0.547,384.0,108.0,0.543,199.0,76.0,75.0,NBA,1999.0,349.0,153.0,C,528.0,2021-22,65.0,MEM,115.0,760.0,0.547,Steven Adams
157.0,0.599,262.0,0.0,0.0,1.0,29.0,97.0,46.0,271.0,157.0,0.597,263.0,47.0,0.364,129.0,42.0,42.0,NBA,1133.0,214.0,98.0,C,361.0,2022-23,36.0,MEM,79.0,485.0,0.597,Steven Adams
25.0,0.455,55.0,8.0,0.296,27.0,25.0,9.0,8.0,24.0,33.0,0.402,82.0,8.0,0.667,12.0,32.0,0.0,NBA,240.0,4.0,31.0,SG,82.0,2018-19,6.0,OKC,9.0,28.0,0.451,Deonte Burton
