# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
0.0,0.0,0.143,0.0,0.143,0.571,0.286,0.429,0.333,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.333,1.0,24.0,1.0,17.9,0.286,5.0,NBA,30.0,SG,2000-01,PHI,Raja Bell
4.0,0.0,0.258,0.175,0.267,0.817,0.117,0.183,0.432,0.017,0.581,0.476,0.344,0.659,0.464,0.464,1.0,0.273,0.316,25.0,0.0,12.6,0.429,74.0,NBA,890.0,SG,2001-02,PHI,Raja Bell
7.0,0.0,0.213,0.076,0.398,0.758,0.071,0.242,0.647,0.038,0.667,0.438,0.369,0.764,0.45,0.267,1.0,0.412,0.424,26.0,1.0,15.3,0.441,75.0,NBA,1173.0,SG,2002-03,DAL,Raja Bell
13.0,0.0,0.18,0.112,0.446,0.794,0.056,0.206,0.428,0.017,0.517,0.389,0.398,0.697,0.418,0.311,0.919,0.373,0.394,27.0,0.0,15.7,0.409,82.0,NBA,2020.0,SG,2003-04,UTA,Raja Bell
5.0,0.0,0.135,0.091,0.523,0.799,0.049,0.201,0.493,0.009,0.567,0.41,0.453,0.783,0.467,0.455,0.963,0.403,0.439,28.0,3.0,17.0,0.454,63.0,NBA,1790.0,SG,2004-05,UTA,Raja Bell
5.0,0.0,0.082,0.069,0.33,0.52,0.04,0.48,0.361,0.005,0.553,0.422,0.476,0.68,0.471,0.351,0.954,0.442,0.466,29.0,1.0,19.4,0.457,79.0,NBA,2959.0,SG,2005-06,PHO,Raja Bell
4.0,0.0,0.12,0.061,0.264,0.478,0.033,0.522,0.375,0.004,0.605,0.362,0.406,0.62,0.452,0.419,0.956,0.413,0.457,30.0,2.0,19.2,0.432,78.0,NBA,2917.0,SG,2006-07,PHO,Raja Bell
1.0,0.0,0.07,0.054,0.267,0.417,0.025,0.583,0.408,0.001,0.604,0.341,0.433,0.759,0.449,0.421,0.977,0.401,0.363,31.0,0.0,20.4,0.421,75.0,NBA,2646.0,SG,2007-08,PHO,Raja Bell
3.0,0.0,0.076,0.07,0.43,0.604,0.028,0.396,0.292,0.004,0.635,0.375,0.435,0.741,0.448,0.316,0.939,0.421,0.38,32.0,2.0,19.4,0.437,67.0,NBA,2315.0,SG,2008-09,TOT,Raja Bell
0.0,0.0,0.096,0.056,0.305,0.469,0.011,0.531,0.277,0.0,0.588,0.2,0.352,0.688,0.386,0.5,0.932,0.468,0.423,32.0,1.0,20.0,0.429,22.0,NBA,712.0,SG,2008-09,PHO,Raja Bell
3.0,0.0,0.069,0.075,0.473,0.651,0.034,0.349,0.299,0.006,0.657,0.421,0.454,0.752,0.464,0.294,0.943,0.395,0.358,32.0,1.0,19.3,0.44,45.0,NBA,1603.0,SG,2008-09,CHA,Raja Bell
0.0,0.0,0.033,0.066,0.426,0.557,0.033,0.443,0.407,0.0,0.5,0.25,0.462,0.688,0.471,1.0,1.0,0.444,0.545,33.0,0.0,19.9,0.459,6.0,NBA,180.0,SG,2009-10,TOT,Raja Bell
0.0,0.0,0.036,0.055,0.455,0.564,0.018,0.436,0.333,0.0,0.5,0.333,0.48,0.667,0.484,1.0,1.0,0.375,0.375,33.0,0.0,20.1,0.436,5.0,NBA,157.0,SG,2009-10,CHA,Raja Bell
0.0,0.0,0.0,0.167,0.167,0.5,0.167,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.333,1.0,1.0,1.0,1.0,33.0,0.0,17.9,0.667,1.0,NBA,23.0,SG,2009-10,GSW,Raja Bell
1.0,0.0,0.084,0.062,0.4,0.587,0.041,0.413,0.358,0.002,0.795,0.414,0.401,0.821,0.449,0.263,0.985,0.352,0.391,34.0,0.0,19.2,0.409,68.0,NBA,2097.0,SG,2010-11,UTA,Raja Bell
1.0,0.0,0.115,0.006,0.328,0.5,0.052,0.5,0.391,0.006,0.85,0.0,0.404,0.894,0.54,0.778,1.0,0.391,0.441,35.0,0.0,19.0,0.466,34.0,NBA,796.0,SG,2011-12,UTA,Raja Bell
33.0,0.0,0.62,0.128,0.067,0.983,0.168,0.017,0.333,0.207,0.595,0.348,0.25,0.78,0.517,0.467,0.0,0.333,1.0,28.0,0.0,8.2,0.514,58.0,NBA,1009.0,PF,1996-97,LAL,Corie Blount
43.0,0.0,0.551,0.118,0.096,0.979,0.214,0.021,0.0,0.246,0.709,0.318,0.556,0.794,0.585,0.425,0.0,0.0,0.0,29.0,1.0,8.1,0.572,70.0,NBA,1029.0,PF,1997-98,LAL,Corie Blount
11.0,0.0,0.61,0.09,0.08,0.99,0.21,0.01,0.0,0.14,0.443,0.222,0.125,0.833,0.364,0.286,0.0,0.0,0.0,30.0,0.0,6.4,0.36,34.0,NBA,530.0,PF,1998-99,TOT,Corie Blount
4.0,0.0,0.515,0.091,0.061,0.97,0.303,0.03,0.0,0.152,0.529,0.0,0.5,0.846,0.406,0.3,0.0,0.0,0.0,30.0,0.0,9.1,0.394,14.0,NBA,162.0,PF,1998-99,LAL,Corie Blount
7.0,0.0,0.657,0.09,0.09,1.0,0.164,0.0,0.0,0.134,0.409,0.333,0.0,0.826,0.343,0.273,0.0,0.0,0.0,30.0,0.0,5.0,0.343,20.0,NBA,368.0,PF,1998-99,CLE,Corie Blount
19.0,0.0,0.528,0.101,0.067,0.978,0.281,0.022,0.0,0.225,0.681,0.111,0.667,0.773,0.506,0.28,0.0,0.0,0.0,31.0,0.0,7.4,0.494,38.0,NBA,446.0,PF,1999-00,PHO,Corie Blount
