DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2000-10-31,26-223,NYK,HOME,PHI,L (-29),1,23:43,1,5,.200,0,0,,3,4,.750,2,2,4,0,1,3,1,2,5,4.8,-21,Marcus Camby
2000-11-02,26-225,NYK,HOME,ATL,W (+25),1,28:15,5,8,.625,0,0,,2,2,1.000,1,11,12,1,0,4,0,2,12,15.1,+9,Marcus Camby
2000-11-03,26-226,NYK,AWAY,WAS,W (+4),1,40:31,8,13,.615,0,0,,4,4,1.000,3,5,8,0,3,3,0,5,20,20.8,-2,Marcus Camby
2000-11-07,26-230,NYK,AWAY,MIL,W (+14),1,34:35,6,8,.750,0,0,,0,0,,3,10,13,2,0,2,0,1,12,16.3,+23,Marcus Camby
2000-11-08,26-231,NYK,HOME,CLE,L (-2),1,33:16,3,13,.231,0,0,,3,4,.750,5,7,12,1,0,3,1,5,9,6.1,+5,Marcus Camby
2000-11-10,26-233,NYK,AWAY,BOS,W (+2),1,41:16,7,16,.438,0,0,,2,3,.667,6,11,17,0,0,5,1,3,16,16.0,0,Marcus Camby
2000-11-11,26-234,NYK,HOME,CHH,W (+14),1,33:29,3,5,.600,0,0,,3,4,.750,2,11,13,0,1,2,0,2,9,12.6,+22,Marcus Camby
2000-11-14,26-237,NYK,AWAY,SEA,L (-21),1,33:27,8,10,.800,0,0,,4,6,.667,5,12,17,0,0,2,2,4,20,20.3,-16,Marcus Camby
2000-11-15,26-238,NYK,AWAY,LAC,L (-4),1,38:37,3,9,.333,0,0,,3,3,1.000,3,10,13,0,0,3,0,3,9,9.9,-8,Marcus Camby
2000-11-17,26-240,NYK,AWAY,PHO,W (+5),1,31:04,4,5,.800,0,0,,0,1,.000,2,11,13,1,3,0,0,4,8,12.5,+13,Marcus Camby
2000-11-25,26-248,NYK,HOME,TOR,L (-4),1,30:50,2,5,.400,0,0,,0,0,,1,8,9,1,0,2,0,0,4,6.5,-11,Marcus Camby
2000-11-27,26-250,NYK,HOME,VAN,W (+25),1,29:11,3,10,.300,0,1,.000,2,2,1.000,4,10,14,0,0,0,0,5,8,6.0,+13,Marcus Camby
2000-11-29,26-252,NYK,HOME,MIA,L (-3),1,32:40,4,9,.444,0,1,.000,1,4,.250,6,7,13,0,2,2,2,6,9,8.4,-1,Marcus Camby
2000-12-01,26-254,NYK,AWAY,CHI,W (+5),1,37:09,3,5,.600,0,1,.000,3,6,.500,4,7,11,1,2,2,2,5,9,10.5,+11,Marcus Camby
2000-12-02,26-255,NYK,HOME,MIN,W (+10),1,33:12,5,8,.625,0,0,,0,0,,4,10,14,0,3,3,1,3,10,15.1,-3,Marcus Camby
2000-12-04,26-257,NYK,HOME,LAC,W (+28),1,30:19,4,9,.444,0,0,,0,1,.000,2,2,4,1,2,2,0,2,8,8.2,+26,Marcus Camby
2000-12-06,26-259,NYK,AWAY,DAL,L (-9),1,36:33,8,13,.615,0,0,,2,5,.400,4,12,16,0,0,3,0,3,18,18.2,-12,Marcus Camby
2000-12-07,26-260,NYK,AWAY,SAS,W (+3),1,33:18,7,11,.636,0,0,,2,3,.667,3,1,4,0,3,4,0,3,16,17.7,-4,Marcus Camby
2000-12-09,26-262,NYK,HOME,DEN,W (+8),1,27:09,3,5,.600,0,0,,0,1,.000,4,5,9,1,1,0,0,1,6,8.9,+2,Marcus Camby
2000-12-14,26-267,NYK,AWAY,TOR,L (-2),1,37:52,2,6,.333,0,0,,1,3,.333,4,9,13,2,4,4,0,2,5,13.7,-13,Marcus Camby
2000-12-15,26-268,NYK,HOME,UTA,L (-31),1,34:22,2,6,.333,0,0,,0,0,,2,3,5,0,0,2,1,1,4,2.9,-23,Marcus Camby
2000-12-17,26-270,NYK,HOME,MIL,W (+3),1,40:27,5,8,.625,0,0,,1,1,1.000,4,9,13,0,0,1,2,4,11,10.0,+7,Marcus Camby
2000-12-19,26-272,NYK,AWAY,ATL,L (-10),1,39:11,1,5,.200,0,0,,2,2,1.000,6,11,17,0,0,1,3,4,4,4.5,-5,Marcus Camby
2000-12-21,26-274,NYK,HOME,BOS,L (-6),1,9:53,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,1,2,4,2.2,0,Marcus Camby
2001-01-03,26-287,NYK,AWAY,BOS,W (+9),1,27:21,3,7,.429,0,0,,3,4,.750,1,6,7,2,1,1,3,5,9,5.5,0,Marcus Camby
2001-01-04,26-288,NYK,HOME,ORL,W (+3),1,43:40,8,17,.471,0,0,,6,7,.857,4,8,12,1,2,1,1,4,22,18.9,+2,Marcus Camby
