SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2010-11,24.0,TOT,NBA,C,41.0,8.0,595.0,3.8,6.7,0.559,0.0,0.0,0.0,3.8,6.7,0.559,2.4,3.6,0.65,2.2,4.9,7.1,1.2,0.9,1.5,2.1,6.3,9.9,Semih Erden
2010-11,24.0,BOS,NBA,C,37.0,7.0,531.0,3.9,6.6,0.598,0.0,0.0,0.0,3.9,6.6,0.598,2.3,3.7,0.63,2.1,5.2,7.3,1.3,0.9,1.4,2.2,6.2,10.2,Semih Erden
2010-11,24.0,CLE,NBA,C,4.0,1.0,64.0,2.3,7.9,0.286,0.0,0.0,0.0,2.3,7.9,0.286,2.8,3.4,0.833,3.4,2.8,6.2,0.6,1.1,1.7,1.1,6.8,7.3,Semih Erden
2011-12,25.0,CLE,NBA,C,28.0,9.0,333.0,4.2,8.0,0.527,0.0,0.0,0.0,4.2,8.0,0.527,2.3,4.4,0.512,2.2,5.6,7.8,1.0,1.1,0.5,1.7,6.5,10.7,Semih Erden
2010-11,21.0,CLE,NBA,SF,44.0,18.0,947.0,4.9,11.6,0.425,1.0,3.5,0.275,4.0,8.2,0.488,0.7,1.1,0.643,1.0,3.6,4.7,1.3,1.3,1.1,1.8,3.0,11.5,Christian Eyenga
2011-12,22.0,TOT,NBA,SF,7.0,0.0,102.0,2.1,8.8,0.24,0.4,1.1,0.333,1.8,7.8,0.227,1.4,2.8,0.5,1.4,3.5,4.9,1.8,1.1,1.8,1.1,2.5,6.0,Christian Eyenga
2011-12,22.0,CLE,NBA,SF,6.0,0.0,83.0,1.3,8.2,0.158,0.4,0.9,0.5,0.9,7.4,0.118,0.9,2.6,0.333,1.3,3.9,5.2,1.7,1.3,1.7,0.9,3.0,3.9,Christian Eyenga
2011-12,22.0,LAL,NBA,SF,1.0,0.0,19.0,5.7,11.4,0.5,0.0,1.9,0.0,5.7,9.5,0.6,3.8,3.8,1.0,1.9,1.9,3.8,1.9,0.0,1.9,1.9,0.0,15.2,Christian Eyenga
2009-10,22.0,WAS,NBA,SG,11.0,2.0,182.0,5.5,11.7,0.475,1.4,1.8,0.778,4.2,9.9,0.42,3.6,5.7,0.621,3.0,3.6,6.5,1.4,1.4,0.2,2.0,2.6,16.0,Alonzo Gee
2010-11,23.0,TOT,NBA,SG,56.0,34.0,1118.0,3.9,8.5,0.458,0.5,1.6,0.333,3.3,6.9,0.488,2.3,3.0,0.783,2.0,3.9,5.9,1.2,1.3,0.6,1.8,3.0,10.7,Alonzo Gee
