SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PLAYER
1989-90,23.0,MIA,NBA,PG,81.0,2470.0,17.0,0.534,0.033,0.348,3.0,6.3,4.6,37.4,2.8,0.2,18.5,21.7,2.3,2.1,4.4,0.086,1.4,0.0,1.4,2.1,Sherman Douglas
1990-91,24.0,MIA,NBA,PG,73.0,2562.0,18.0,0.546,0.029,0.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.4,-0.6,1.8,2.5,Sherman Douglas
1991-92,25.0,TOT,NBA,PG,42.0,752.0,13.8,0.513,0.04,0.423,2.0,7.0,4.6,31.3,1.7,0.7,18.5,21.0,0.4,0.6,1.0,0.067,-0.7,-0.6,-1.3,0.1,Sherman Douglas
1991-92,25.0,MIA,NBA,PG,5.0,98.0,12.6,0.543,0.032,0.226,1.1,5.8,3.4,29.5,2.0,0.0,19.0,18.0,0.1,0.0,0.1,0.058,-1.1,-0.6,-1.7,0.0,Sherman Douglas
1991-92,25.0,BOS,NBA,PG,37.0,654.0,14.0,0.509,0.041,0.45,2.1,7.2,4.8,31.6,1.6,0.8,18.4,21.4,0.4,0.6,0.9,0.068,-0.6,-0.6,-1.2,0.1,Sherman Douglas
1992-93,26.0,BOS,NBA,PG,79.0,1932.0,13.5,0.518,0.055,0.283,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,1.5,1.1,2.6,0.064,0.5,-1.7,-1.2,0.4,Sherman Douglas
1993-94,27.0,BOS,NBA,PG,78.0,2789.0,14.3,0.5,0.061,0.3,2.8,5.0,3.9,35.8,1.6,0.2,18.3,19.8,1.9,0.8,2.7,0.046,0.8,-2.2,-1.4,0.4,Sherman Douglas
1994-95,28.0,BOS,NBA,PG,65.0,2048.0,17.0,0.53,0.107,0.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,3.2,1.0,4.2,0.099,2.2,-1.1,1.2,1.7,Sherman Douglas
1995-96,29.0,TOT,NBA,PG,79.0,2335.0,14.6,0.57,0.161,0.32,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,2.9,0.4,3.3,0.068,0.8,-1.9,-1.1,0.5,Sherman Douglas
1995-96,29.0,BOS,NBA,PG,10.0,234.0,9.3,0.482,0.083,0.476,2.8,8.3,5.5,26.0,0.4,0.0,22.2,24.0,-0.3,0.0,-0.3,-0.053,-3.2,-3.6,-6.8,-0.3,Sherman Douglas
1995-96,29.0,MIL,NBA,PG,69.0,2101.0,15.2,0.583,0.171,0.298,2.8,6.4,4.6,30.4,1.5,0.2,19.5,18.4,3.2,0.4,3.5,0.081,1.2,-1.7,-0.5,0.8,Sherman Douglas
1996-97,30.0,MIL,NBA,PG,79.0,2316.0,14.6,0.557,0.187,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.095,0.6,-0.8,-0.2,1.1,Sherman Douglas
1997-98,31.0,NJN,NBA,PG,80.0,1699.0,15.6,0.541,0.089,0.334,3.3,6.0,4.6,30.4,1.7,0.3,15.7,17.9,3.3,0.7,4.0,0.112,1.3,-0.7,0.6,1.1,Sherman Douglas
1998-99,32.0,LAC,NBA,PG,30.0,842.0,11.5,0.48,0.05,0.397,2.1,6.3,4.1,24.9,1.7,0.3,19.2,17.2,0.2,-0.3,-0.1,-0.004,-1.5,-2.5,-4.1,-0.4,Sherman Douglas
1999-00,33.0,NJN,NBA,PG,20.0,309.0,15.4,0.586,0.178,0.311,4.5,6.0,5.2,18.2,2.9,0.0,19.0,18.2,0.5,0.2,0.6,0.1,0.1,0.2,0.3,0.2,Sherman Douglas
2000-01,34.0,NJN,NBA,PG,59.0,1094.0,9.9,0.478,0.132,0.38,2.1,5.7,3.9,22.2,1.7,0.3,18.3,17.9,-0.1,0.3,0.2,0.007,-2.5,-1.4,-3.9,-0.5,Sherman Douglas
1999-00,24.0,NJN,NBA,C,31.0,373.0,11.8,0.534,0.0,0.417,11.5,21.0,16.1,8.7,1.1,3.9,19.8,12.7,0.3,0.4,0.7,0.095,-4.2,0.6,-3.5,-0.1,Evan Eschmeyer
2000-01,25.0,NJN,NBA,C,74.0,1331.0,10.8,0.512,0.0,0.51,11.3,20.5,15.8,4.7,1.6,3.3,17.8,10.1,1.1,1.5,2.5,0.091,-3.0,0.4,-2.6,-0.2,Evan Eschmeyer
2001-02,26.0,DAL,NBA,C,31.0,299.0,9.9,0.48,0.0,0.66,13.2,23.1,18.2,4.1,1.7,2.2,19.9,12.2,0.2,0.4,0.5,0.083,-4.3,0.2,-4.1,-0.2,Evan Eschmeyer
2002-03,27.0,DAL,NBA,C,17.0,135.0,7.4,0.409,0.0,0.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9.0,0.0,0.3,0.2,0.088,-5.9,3.9,-2.0,0.0,Evan Eschmeyer
1996-97,22.0,TOT,NBA,"C,PF",41.0,624.0,11.1,0.405,0.089,0.427,15.3,26.3,20.6,6.6,1.4,1.8,14.3,16.2,-0.3,0.5,0.2,0.016,-3.5,-2.3,-5.8,-0.6,Jamie Feick
1996-97,22.0,CHH,NBA,C,3.0,10.0,16.3,0.512,0.25,0.5,12.5,23.5,18.2,0.0,0.0,7.5,0.0,23.0,0.0,0.0,0.0,0.098,-1.6,-1.5,-3.1,0.0,Jamie Feick
1996-97,22.0,SAS,NBA,PF,38.0,614.0,11.0,0.402,0.085,0.425,15.3,26.3,20.6,6.7,1.4,1.7,14.6,16.1,-0.3,0.5,0.2,0.014,-3.6,-2.3,-5.9,-0.6,Jamie Feick
1997-98,23.0,MIL,NBA,PF,45.0,450.0,12.1,0.472,0.144,0.456,12.1,21.6,16.8,5.5,3.0,2.8,16.3,13.1,0.1,0.7,0.9,0.091,-2.5,1.0,-1.4,0.1,Jamie Feick
1998-99,24.0,TOT,NBA,"C,PF",28.0,852.0,14.2,0.552,0.0,0.448,13.8,24.2,18.7,4.5,1.5,1.5,17.5,10.1,1.2,0.9,2.2,0.123,-0.6,-1.6,-2.2,0.0,Jamie Feick
1998-99,24.0,MIL,NBA,C,2.0,3.0,-1.8,0.0,0.0,0.0,0.0,79.3,40.2,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,-0.196,-7.7,-4.5,-12.2,0.0,Jamie Feick
1998-99,24.0,NJN,NBA,PF,26.0,849.0,14.2,0.555,0.0,0.451,13.8,24.0,18.6,4.5,1.5,1.5,17.6,10.1,1.3,0.9,2.2,0.124,-0.5,-1.6,-2.1,0.0,Jamie Feick
1999-00,25.0,NJN,NBA,C,81.0,2241.0,12.3,0.477,0.007,0.314,12.6,25.2,18.7,4.5,1.0,1.2,10.9,10.8,2.6,2.3,4.8,0.103,-0.9,-1.4,-2.3,-0.2,Jamie Feick
2000-01,26.0,NJN,NBA,C,6.0,149.0,10.2,0.389,0.0,0.522,9.0,34.9,21.6,5.2,2.8,1.5,19.8,10.7,-0.1,0.3,0.2,0.05,-2.3,0.5,-1.8,0.0,Jamie Feick
2000-01,22.0,NJN,NBA,PG,8.0,152.0,8.9,0.451,0.22,0.122,0.0,7.0,3.4,26.3,1.4,0.5,18.8,15.9,-0.1,0.0,0.0,-0.01,-2.8,-1.9,-4.7,-0.1,Eddie Gill
2001-02,23.0,MEM,NBA,PG,23.0,384.0,9.2,0.531,0.239,0.424,2.0,6.1,4.1,20.6,1.5,0.5,23.7,16.9,0.0,0.1,0.1,0.011,-3.4,-1.3,-4.8,-0.3,Eddie Gill
2003-04,25.0,POR,NBA,PG,22.0,157.0,13.2,0.558,0.222,0.556,3.1,9.8,6.4,16.2,3.2,0.5,21.1,17.1,0.2,0.1,0.3,0.091,-1.1,1.6,0.5,0.1,Eddie Gill
2004-05,26.0,IND,NBA,PG,73.0,1021.0,9.5,0.484,0.483,0.335,1.9,11.0,6.5,13.8,3.2,0.4,17.8,15.8,-0.3,1.4,1.1,0.053,-3.6,1.9,-1.6,0.1,Eddie Gill
2005-06,27.0,IND,NBA,PG,41.0,122.0,9.9,0.408,0.511,0.511,0.0,13.8,7.1,15.8,4.8,0.6,14.0,24.5,-0.2,0.3,0.1,0.02,-4.6,3.5,-1.1,0.0,Eddie Gill
2007-08,29.0,TOT,NBA,PG,14.0,154.0,10.9,0.543,0.484,0.29,0.8,15.8,8.3,22.1,2.4,1.0,20.5,13.0,0.1,0.2,0.2,0.077,-2.8,2.1,-0.6,0.1,Eddie Gill
