2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
222.0,0.421,527.0,17.0,0.37,46.0,23.0,62.0,5.0,101.0,239.0,0.417,573.0,123.0,0.82,150.0,65.0,24.0,NBA,1382.0,42.0,139.0,PG,618.0,2000-01,45.0,TOT,75.0,143.0,0.432,Courtney Alexander
59.0,0.351,168.0,3.0,0.3,10.0,23.0,21.0,3.0,43.0,62.0,0.348,178.0,33.0,0.733,45.0,38.0,6.0,NBA,472.0,20.0,76.0,PG,160.0,2000-01,16.0,DAL,21.0,63.0,0.357,Courtney Alexander
163.0,0.454,359.0,14.0,0.389,36.0,23.0,41.0,2.0,58.0,177.0,0.448,395.0,90.0,0.857,105.0,27.0,18.0,NBA,910.0,22.0,63.0,PG,458.0,2000-01,29.0,WAS,54.0,80.0,0.466,Courtney Alexander
218.0,0.478,456.0,5.0,0.278,18.0,24.0,86.0,7.0,105.0,223.0,0.47,474.0,98.0,0.81,121.0,56.0,28.0,NBA,1325.0,43.0,113.0,SG,549.0,2001-02,35.0,WAS,60.0,148.0,0.476,Courtney Alexander
174.0,0.388,448.0,19.0,0.333,57.0,25.0,79.0,6.0,79.0,193.0,0.382,505.0,118.0,0.808,146.0,66.0,7.0,NBA,1360.0,39.0,125.0,PG,523.0,2002-03,31.0,NOH,68.0,118.0,0.401,Courtney Alexander
16.0,0.348,46.0,0.0,0.0,0.0,23.0,7.0,14.0,17.0,16.0,0.348,46.0,10.0,0.714,14.0,11.0,0.0,NBA,143.0,15.0,23.0,C,42.0,1999-00,3.0,WAS,6.0,32.0,0.348,Calvin Booth
120.0,0.476,252.0,0.0,0.0,0.0,24.0,42.0,111.0,169.0,120.0,0.476,252.0,53.0,0.679,78.0,55.0,29.0,NBA,933.0,77.0,146.0,C,293.0,2000-01,29.0,TOT,53.0,246.0,0.476,Calvin Booth
74.0,0.44,168.0,0.0,0.0,0.0,24.0,23.0,81.0,121.0,74.0,0.44,168.0,33.0,0.733,45.0,40.0,22.0,NBA,640.0,53.0,91.0,C,181.0,2000-01,17.0,WAS,36.0,174.0,0.44,Calvin Booth
46.0,0.548,84.0,0.0,0.0,0.0,24.0,19.0,30.0,48.0,46.0,0.548,84.0,20.0,0.606,33.0,15.0,7.0,NBA,293.0,24.0,55.0,C,112.0,2000-01,12.0,DAL,17.0,72.0,0.548,Calvin Booth
35.0,0.427,82.0,0.0,0.0,0.0,25.0,16.0,13.0,34.0,35.0,0.427,82.0,23.0,0.958,24.0,15.0,15.0,NBA,279.0,20.0,47.0,C,93.0,2001-02,6.0,SEA,16.0,54.0,0.427,Calvin Booth
52.0,0.444,117.0,0.0,0.0,2.0,26.0,12.0,33.0,77.0,52.0,0.437,119.0,34.0,0.723,47.0,47.0,0.0,NBA,575.0,32.0,74.0,C,138.0,2002-03,11.0,SEA,22.0,109.0,0.437,Calvin Booth
135.0,0.469,288.0,0.0,0.0,2.0,27.0,28.0,101.0,194.0,135.0,0.466,290.0,75.0,0.798,94.0,71.0,35.0,NBA,1206.0,86.0,150.0,C,345.0,2003-04,17.0,SEA,45.0,280.0,0.466,Calvin Booth
49.0,0.458,107.0,0.0,0.0,1.0,28.0,8.0,28.0,78.0,49.0,0.454,108.0,26.0,0.813,32.0,51.0,1.0,NBA,451.0,29.0,78.0,C,124.0,2004-05,15.0,TOT,16.0,107.0,0.454,Calvin Booth
34.0,0.436,78.0,0.0,0.0,1.0,28.0,4.0,16.0,42.0,34.0,0.43,79.0,14.0,0.875,16.0,34.0,1.0,NBA,262.0,16.0,55.0,C,82.0,2004-05,11.0,DAL,8.0,58.0,0.43,Calvin Booth
15.0,0.517,29.0,0.0,0.0,0.0,28.0,4.0,12.0,36.0,15.0,0.517,29.0,12.0,0.75,16.0,17.0,0.0,NBA,189.0,13.0,23.0,C,42.0,2004-05,4.0,MIL,8.0,49.0,0.517,Calvin Booth
19.0,0.422,45.0,1.0,0.5,2.0,29.0,12.0,9.0,33.0,20.0,0.426,47.0,5.0,0.556,9.0,33.0,2.0,NBA,250.0,19.0,44.0,C,46.0,2005-06,9.0,WAS,8.0,52.0,0.436,Calvin Booth
30.0,0.469,64.0,1.0,0.5,2.0,30.0,18.0,29.0,54.0,31.0,0.47,66.0,6.0,0.6,10.0,44.0,1.0,NBA,380.0,27.0,71.0,C,69.0,2006-07,4.0,WAS,9.0,81.0,0.477,Calvin Booth
9.0,0.333,27.0,0.0,0.0,0.0,31.0,8.0,18.0,32.0,9.0,0.333,27.0,6.0,0.6,10.0,31.0,0.0,NBA,204.0,6.0,35.0,C,24.0,2007-08,6.0,PHI,4.0,38.0,0.333,Calvin Booth
5.0,0.5,10.0,0.0,0.0,0.0,32.0,0.0,2.0,6.0,5.0,0.5,10.0,6.0,0.75,8.0,8.0,0.0,NBA,56.0,5.0,10.0,C,16.0,2008-09,1.0,TOT,1.0,11.0,0.5,Calvin Booth
0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NBA,1.0,1.0,0.0,C,0.0,2008-09,0.0,MIN,0.0,1.0,0.0,Calvin Booth
5.0,0.5,10.0,0.0,0.0,0.0,32.0,0.0,2.0,6.0,5.0,0.5,10.0,6.0,0.75,8.0,7.0,0.0,NBA,55.0,4.0,10.0,C,16.0,2008-09,1.0,SAC,1.0,10.0,0.5,Calvin Booth
201.0,0.412,488.0,0.0,0.0,3.0,21.0,98.0,147.0,208.0,201.0,0.409,491.0,102.0,0.607,168.0,49.0,45.0,NBA,1385.0,98.0,170.0,C,504.0,1993-94,45.0,PHI,148.0,306.0,0.409,Shawn Bradley
315.0,0.457,690.0,0.0,0.0,3.0,22.0,53.0,274.0,416.0,315.0,0.455,693.0,148.0,0.638,232.0,82.0,59.0,NBA,2365.0,243.0,338.0,C,778.0,1994-95,54.0,PHI,142.0,659.0,0.455,Shawn Bradley
386.0,0.444,869.0,1.0,0.25,4.0,23.0,63.0,288.0,417.0,387.0,0.443,873.0,169.0,0.687,246.0,79.0,68.0,NBA,2329.0,221.0,286.0,C,944.0,1995-96,49.0,TOT,179.0,638.0,0.444,Shawn Bradley
43.0,0.443,97.0,0.0,0.0,0.0,23.0,8.0,38.0,72.0,43.0,0.443,97.0,19.0,0.76,25.0,12.0,11.0,NBA,334.0,34.0,42.0,C,105.0,1995-96,8.0,PHI,31.0,106.0,0.443,Shawn Bradley
343.0,0.444,772.0,1.0,0.25,4.0,23.0,55.0,250.0,345.0,344.0,0.443,776.0,150.0,0.679,221.0,67.0,57.0,NBA,1995.0,187.0,244.0,C,839.0,1995-96,41.0,NJN,148.0,532.0,0.444,Shawn Bradley
406.0,0.453,897.0,0.0,0.0,8.0,24.0,52.0,248.0,390.0,406.0,0.449,905.0,149.0,0.654,228.0,73.0,70.0,NBA,2288.0,221.0,237.0,C,961.0,1996-97,40.0,TOT,134.0,611.0,0.449,Shawn Bradley
199.0,0.441,451.0,0.0,0.0,5.0,24.0,20.0,160.0,207.0,199.0,0.436,456.0,81.0,0.664,122.0,40.0,38.0,NBA,1228.0,118.0,122.0,C,479.0,1996-97,23.0,NJN,64.0,325.0,0.436,Shawn Bradley
207.0,0.464,446.0,0.0,0.0,3.0,24.0,32.0,88.0,183.0,207.0,0.461,449.0,68.0,0.642,106.0,33.0,32.0,NBA,1060.0,103.0,115.0,C,482.0,1996-97,17.0,DAL,70.0,286.0,0.461,Shawn Bradley
299.0,0.422,708.0,1.0,0.333,3.0,25.0,60.0,214.0,354.0,300.0,0.422,711.0,130.0,0.722,180.0,64.0,46.0,NBA,1822.0,164.0,214.0,C,731.0,1997-98,51.0,DAL,96.0,518.0,0.423,Shawn Bradley
167.0,0.485,344.0,0.0,0.0,4.0,26.0,40.0,159.0,262.0,167.0,0.48,348.0,86.0,0.748,115.0,49.0,33.0,NBA,1294.0,130.0,153.0,C,420.0,1998-99,35.0,DAL,56.0,392.0,0.48,Shawn Bradley
265.0,0.482,550.0,1.0,0.2,5.0,27.0,60.0,190.0,337.0,266.0,0.479,555.0,114.0,0.765,149.0,77.0,54.0,NBA,1901.0,160.0,260.0,C,647.0,1999-00,71.0,DAL,74.0,497.0,0.48,Shawn Bradley
