PLAYER,BIRTH_DATE
David Benoit,1968-05-09
John Crotty,1969-07-15
Quincy Lewis,1977-06-26
Karl Malone,1963-07-24
Danny Manning,1966-05-17
Donyell Marshall,1973-05-18
Greg Ostertag,1973-03-06
Scott Padgett,1976-04-19
Olden Polynice,1964-11-21
Bryon Russell,1970-12-31
John Starks,1965-08-10
DeShawn Stevenson,1981-04-03
John Stockton,1962-03-26
Jacque Vaughn,1975-02-11
