SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2014-15,23.0,TOT,NBA,C,63.0,39.0,1196.0,4.7,8.2,0.575,0.0,0.0,0.0,4.7,8.2,0.577,2.0,3.6,0.551,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4,Tarik Black
2014-15,23.0,HOU,NBA,C,25.0,12.0,393.0,4.1,7.6,0.542,0.0,0.1,0.0,4.1,7.5,0.549,1.4,2.7,0.517,5.3,6.3,11.6,0.7,0.5,0.2,1.7,5.1,9.6,Tarik Black
2014-15,23.0,LAL,NBA,C,38.0,27.0,803.0,5.0,8.5,0.589,0.0,0.0,0.0,5.0,8.5,0.589,2.2,4.0,0.562,3.8,7.0,10.8,1.5,0.6,1.0,1.3,4.6,12.3,Tarik Black
2015-16,24.0,LAL,NBA,C,39.0,0.0,496.0,4.1,7.5,0.548,0.0,0.0,0.0,4.1,7.5,0.548,1.4,3.3,0.422,3.2,8.2,11.4,1.2,1.0,1.3,1.6,5.7,9.7,Tarik Black
2016-17,25.0,LAL,NBA,C,67.0,16.0,1091.0,4.9,9.7,0.51,0.0,0.1,0.5,4.9,9.6,0.51,2.7,3.6,0.752,4.8,6.6,11.3,1.3,1.0,1.5,1.9,5.7,12.6,Tarik Black
2017-18,26.0,HOU,NBA,C,51.0,2.0,536.0,5.0,8.5,0.591,0.1,0.7,0.091,5.0,7.8,0.638,1.9,4.2,0.46,4.2,6.7,10.9,0.9,1.4,2.0,2.4,7.2,12.1,Tarik Black
2013-14,21.0,BOS,NBA,SG,3.0,0.0,15.0,4.8,9.6,0.5,0.0,2.4,0.0,4.8,7.2,0.667,2.4,12.0,0.2,0.0,7.2,7.2,2.4,0.0,0.0,4.8,2.4,12.0,Vander Blue
2014-15,22.0,LAL,NBA,SG,2.0,1.0,74.0,4.4,14.6,0.3,1.0,4.9,0.2,3.4,9.7,0.35,1.0,2.4,0.4,1.0,3.4,4.4,3.9,1.5,0.0,2.9,1.9,10.7,Vander Blue
2017-18,25.0,LAL,NBA,SG,5.0,0.0,45.0,0.8,4.0,0.2,0.0,1.6,0.0,0.8,2.4,0.333,0.8,1.6,0.5,0.0,0.8,0.8,2.4,0.8,0.0,2.4,1.6,2.4,Vander Blue
2014-15,22.0,LAL,NBA,SG,19.0,5.0,568.0,4.4,10.8,0.412,1.5,3.9,0.371,3.0,6.8,0.435,4.1,5.4,0.753,0.2,2.1,2.3,2.5,0.8,0.1,2.0,2.1,14.4,Jabari Brown
2013-14,24.0,TOR,NBA,PG,14.0,0.0,146.0,3.7,11.8,0.313,1.2,4.2,0.294,2.5,7.6,0.323,2.0,2.2,0.889,1.0,4.7,5.7,2.5,2.0,0.0,2.5,2.7,10.6,Dwight Buycks
2014-15,25.0,LAL,NBA,PG,6.0,0.0,123.0,5.3,11.7,0.45,2.0,3.2,0.636,3.2,8.5,0.379,2.6,2.9,0.9,0.6,2.9,3.5,4.1,0.9,0.0,3.5,0.9,15.2,Dwight Buycks
2017-18,28.0,DET,NBA,PG,29.0,0.0,427.0,6.9,16.7,0.414,1.3,3.8,0.333,5.6,12.9,0.438,3.0,3.5,0.878,1.0,2.4,3.5,5.0,1.6,0.2,3.3,3.3,18.1,Dwight Buycks
2014-15,22.0,LAL,NBA,PG,59.0,38.0,1476.0,6.5,14.5,0.448,0.9,3.0,0.314,5.6,11.6,0.482,3.2,3.9,0.829,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1,Jordan Clarkson
2015-16,23.0,LAL,NBA,SG,79.0,79.0,2552.0,6.7,15.5,0.433,1.6,4.5,0.347,5.1,11.0,0.468,2.3,2.9,0.804,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3,Jordan Clarkson
2016-17,24.0,LAL,NBA,SG,82.0,19.0,2397.0,7.2,16.1,0.445,1.8,5.3,0.329,5.4,10.7,0.503,2.0,2.5,0.798,0.7,3.0,3.7,3.2,1.3,0.1,2.5,2.3,18.1,Jordan Clarkson
2017-18,25.0,TOT,NBA,SG,81.0,2.0,1888.0,8.2,18.2,0.451,2.1,6.1,0.352,6.1,12.1,0.5,2.9,3.6,0.8,1.1,3.1,4.1,4.2,1.1,0.1,2.4,2.0,21.4,Jordan Clarkson
2017-18,25.0,LAL,NBA,SG,53.0,2.0,1256.0,8.6,19.1,0.448,1.9,6.0,0.324,6.6,13.1,0.505,3.0,3.8,0.795,1.3,3.3,4.6,5.0,1.1,0.1,2.7,1.8,22.1,Jordan Clarkson
2017-18,25.0,CLE,NBA,SG,28.0,0.0,632.0,7.5,16.3,0.456,2.5,6.2,0.407,5.0,10.2,0.486,2.7,3.3,0.81,0.7,2.6,3.3,2.7,1.1,0.2,1.8,2.5,20.1,Jordan Clarkson
2018-19,26.0,CLE,NBA,SG,81.0,0.0,2214.0,8.6,19.2,0.448,2.3,7.2,0.324,6.3,12.0,0.524,2.6,3.1,0.844,1.3,3.1,4.4,3.2,0.9,0.2,2.2,1.8,22.2,Jordan Clarkson
2019-20,27.0,TOT,NBA,SG,71.0,2.0,1705.0,8.3,18.3,0.454,3.2,8.7,0.368,5.1,9.6,0.533,2.9,3.5,0.836,1.1,2.9,3.9,2.9,1.0,0.3,2.0,2.3,22.8,Jordan Clarkson
2019-20,27.0,CLE,NBA,SG,29.0,0.0,666.0,7.8,17.6,0.442,3.2,8.6,0.371,4.6,9.0,0.509,4.1,4.6,0.884,1.1,2.6,3.7,3.8,0.9,0.4,2.1,1.8,22.9,Jordan Clarkson
