SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2008-09,20.0,MEM,NBA,PF,76.0,1464.0,0.438,0.459,0.44,0.485,0.0,0.367,0.438,0.5,0.667,0.771,0.456,0.544,0.138,0.306,0.005,0.224,95.0,91.0,0.0,88.0,86.0,84.0,45.0,2.0,-53.8,-81.4,Darrell Arthur
2009-10,21.0,MEM,NBA,PF,32.0,457.0,0.432,0.461,0.434,0.492,0.0,0.355,0.432,0.501,0.567,0.759,0.449,0.543,0.205,0.3,0.007,0.222,94.0,88.0,0.0,86.0,75.0,83.0,68.0,3.0,-20.2,-29.9,Darrell Arthur
2010-11,22.0,MEM,NBA,PF,80.0,1609.0,0.497,0.459,0.502,0.487,0.0,0.358,0.497,0.498,0.813,0.763,0.534,0.541,0.215,0.3,0.01,0.222,108.0,103.0,0.0,100.0,107.0,99.0,72.0,4.0,-2.0,-10.5,Darrell Arthur
2012-13,24.0,MEM,NBA,PF,59.0,970.0,0.451,0.453,0.46,0.483,0.278,0.359,0.458,0.496,0.717,0.753,0.477,0.535,0.128,0.27,0.05,0.243,100.0,95.0,77.0,92.0,95.0,89.0,47.0,21.0,-27.4,-43.5,Darrell Arthur
2013-14,25.0,DEN,NBA,SF,68.0,1161.0,0.395,0.454,0.399,0.488,0.375,0.36,0.424,0.501,0.855,0.756,0.459,0.541,0.151,0.284,0.156,0.259,87.0,82.0,104.0,85.0,113.0,85.0,53.0,60.0,-62.9,-72.0,Darrell Arthur
2014-15,26.0,DEN,NBA,PF,58.0,988.0,0.404,0.449,0.471,0.485,0.236,0.35,0.438,0.496,0.78,0.75,0.466,0.534,0.154,0.273,0.286,0.268,90.0,97.0,68.0,88.0,104.0,87.0,56.0,107.0,-44.8,-56.0,Darrell Arthur
2015-16,27.0,DEN,NBA,PF,70.0,1516.0,0.452,0.452,0.473,0.491,0.385,0.354,0.498,0.502,0.755,0.757,0.514,0.541,0.108,0.276,0.239,0.285,100.0,96.0,109.0,99.0,100.0,95.0,39.0,84.0,-4.4,-27.6,Darrell Arthur
2016-17,28.0,DEN,NBA,PF,41.0,639.0,0.442,0.457,0.429,0.503,0.453,0.358,0.565,0.514,0.864,0.772,0.583,0.552,0.102,0.271,0.544,0.316,97.0,85.0,127.0,110.0,112.0,106.0,38.0,172.0,22.1,13.8,Darrell Arthur
2017-18,29.0,DEN,NBA,PF,19.0,141.0,0.468,0.46,0.583,0.51,0.348,0.362,0.553,0.521,0.667,0.767,0.559,0.556,0.064,0.252,0.489,0.337,102.0,114.0,96.0,106.0,87.0,100.0,25.0,145.0,3.0,0.3,Darrell Arthur
2006-07,22.0,PHI,NBA,SF,67.0,1169.0,0.464,0.458,0.491,0.485,0.347,0.358,0.496,0.496,0.609,0.752,0.514,0.541,0.222,0.327,0.184,0.213,101.0,101.0,97.0,100.0,81.0,95.0,68.0,86.0,-0.1,-24.0,Rodney Carney
