2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
49.0,0.45,109.0,0.0,0.0,2.0,22.0,70.0,1.0,28.0,49.0,0.441,111.0,13.0,0.722,18.0,37.0,1.0,NBA,371.0,12.0,30.0,PG,111.0,2001-02,11.0,TOT,23.0,40.0,0.441,Carlos Arroyo
13.0,0.448,29.0,0.0,0.0,0.0,22.0,21.0,0.0,9.0,13.0,0.448,29.0,4.0,0.667,6.0,17.0,0.0,NBA,96.0,3.0,12.0,PG,30.0,2001-02,6.0,TOR,12.0,12.0,0.448,Carlos Arroyo
36.0,0.45,80.0,0.0,0.0,2.0,22.0,49.0,1.0,19.0,36.0,0.439,82.0,9.0,0.75,12.0,20.0,1.0,NBA,275.0,9.0,18.0,PG,81.0,2001-02,5.0,DEN,11.0,28.0,0.439,Carlos Arroyo
47.0,0.461,102.0,3.0,0.429,7.0,23.0,53.0,1.0,15.0,50.0,0.459,109.0,18.0,0.818,22.0,44.0,0.0,NBA,287.0,11.0,28.0,PG,121.0,2002-03,12.0,UTA,30.0,26.0,0.472,Carlos Arroyo
301.0,0.462,651.0,38.0,0.325,117.0,24.0,355.0,5.0,144.0,339.0,0.441,768.0,181.0,0.804,225.0,71.0,71.0,NBA,2008.0,41.0,165.0,PG,897.0,2003-04,63.0,UTA,156.0,185.0,0.466,Carlos Arroyo
159.0,0.398,399.0,8.0,0.267,30.0,25.0,280.0,4.0,78.0,167.0,0.389,429.0,119.0,0.799,149.0,70.0,16.0,NBA,1448.0,26.0,143.0,PG,461.0,2004-05,44.0,TOT,107.0,104.0,0.399,Carlos Arroyo
86.0,0.402,214.0,7.0,0.389,18.0,25.0,152.0,3.0,35.0,93.0,0.401,232.0,53.0,0.841,63.0,30.0,16.0,NBA,742.0,11.0,67.0,PG,246.0,2004-05,20.0,UTA,55.0,46.0,0.416,Carlos Arroyo
73.0,0.395,185.0,1.0,0.083,12.0,25.0,128.0,1.0,43.0,74.0,0.376,197.0,66.0,0.767,86.0,40.0,0.0,NBA,706.0,15.0,76.0,PG,215.0,2004-05,24.0,DET,52.0,58.0,0.378,Carlos Arroyo
161.0,0.45,358.0,7.0,0.35,20.0,26.0,232.0,4.0,97.0,168.0,0.444,378.0,106.0,0.774,137.0,77.0,0.0,NBA,1194.0,33.0,119.0,"PG,SG",449.0,2005-06,38.0,TOT,83.0,130.0,0.454,Carlos Arroyo
55.0,0.364,151.0,2.0,0.333,6.0,26.0,155.0,3.0,46.0,57.0,0.363,157.0,42.0,0.724,58.0,50.0,0.0,NBA,600.0,24.0,77.0,PG,158.0,2005-06,19.0,DET,45.0,70.0,0.369,Carlos Arroyo
