SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2003-04,19.0,CLE,NBA,SG,79.0,79.0,3122.0,10.5,25.3,0.417,1.1,3.7,0.29,9.5,21.6,0.438,5.9,7.8,0.754,1.7,5.6,7.3,7.9,2.2,1.0,4.6,2.5,28.0,99.0,104.0,LeBron James
2004-05,20.0,CLE,NBA,SF,80.0,80.0,3388.0,12.6,26.6,0.472,1.7,4.9,0.351,10.8,21.7,0.499,7.5,10.0,0.75,1.8,7.5,9.3,9.1,2.8,0.8,4.1,2.3,34.3,114.0,103.0,LeBron James
2005-06,21.0,CLE,NBA,SF,79.0,79.0,3361.0,13.9,29.0,0.48,2.0,6.0,0.335,11.9,23.0,0.518,9.6,12.9,0.738,1.2,7.6,8.8,8.3,2.0,1.0,4.1,2.9,39.4,115.0,104.0,LeBron James
2006-07,22.0,CLE,NBA,SF,78.0,78.0,3190.0,12.8,26.9,0.476,1.6,5.1,0.319,11.2,21.7,0.513,8.1,11.6,0.698,1.4,7.3,8.7,7.8,2.1,0.9,4.1,2.8,35.3,112.0,100.0,LeBron James
2007-08,23.0,CLE,NBA,SF,75.0,74.0,3027.0,14.0,28.9,0.484,2.0,6.3,0.315,12.0,22.6,0.531,9.7,13.6,0.712,2.3,8.1,10.4,9.5,2.4,1.4,4.5,2.9,39.6,116.0,104.0,LeBron James
2008-09,24.0,CLE,NBA,SF,81.0,81.0,3054.0,14.0,28.6,0.489,2.3,6.8,0.344,11.6,21.8,0.535,10.5,13.5,0.78,1.9,9.0,10.9,10.4,2.4,1.6,4.3,2.5,40.8,122.0,99.0,LeBron James
2009-10,25.0,CLE,NBA,SF,76.0,76.0,2966.0,13.6,27.1,0.503,2.3,6.9,0.333,11.3,20.2,0.56,10.5,13.7,0.767,1.3,8.6,9.8,11.5,2.2,1.4,4.6,2.1,40.0,121.0,102.0,LeBron James
2010-11,26.0,MIA,NBA,SF,79.0,79.0,3063.0,13.1,25.6,0.51,1.6,4.8,0.33,11.5,20.8,0.552,8.7,11.4,0.759,1.4,8.8,10.2,9.6,2.1,0.9,4.9,2.8,36.4,116.0,102.0,LeBron James
2011-12,27.0,MIA,NBA,SF,62.0,62.0,2326.0,14.1,26.4,0.531,1.2,3.4,0.362,12.8,23.1,0.556,8.8,11.4,0.771,2.1,9.0,11.1,8.8,2.6,1.1,4.8,2.2,38.1,118.0,97.0,LeBron James
2012-13,28.0,MIA,NBA,PF,76.0,76.0,2877.0,14.1,24.9,0.565,1.9,4.7,0.406,12.2,20.2,0.602,7.4,9.8,0.753,1.8,9.4,11.2,10.1,2.4,1.2,4.2,2.0,37.5,125.0,101.0,LeBron James
