SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2016-17,20.0,BOS,NBA,SF,78.0,1341.0,0.45399999999999996,0.457,0.507,0.503,0.341,0.358,0.508,0.514,0.685,0.772,0.539,0.552,0.293,0.271,0.319,0.316,99.0,101.0,95.0,99.0,89.0,98.0,108.0,101.0,-4.6,-12.6,Jaylen Brown
2017-18,21.0,BOS,NBA,SG,70.0,2152.0,0.465,0.46,0.507,0.51,0.395,0.36200000000000004,0.54,0.521,0.644,0.767,0.562,0.556,0.29,0.252,0.381,0.337,101.0,99.0,109.0,104.0,84.0,101.0,115.0,113.0,30.0,9.8,Jaylen Brown
2018-19,22.0,BOS,NBA,SG,74.0,1913.0,0.465,0.461,0.529,0.52,0.344,0.355,0.525,0.524,0.6579999999999999,0.7659999999999999,0.547,0.56,0.255,0.259,0.348,0.359,101.0,102.0,97.0,100.0,86.0,98.0,99.0,97.0,0.7,-21.9,Jaylen Brown
2019-20,23.0,BOS,NBA,SG,57.0,1934.0,0.48100000000000004,0.46,0.5429999999999999,0.524,0.382,0.358,0.5539999999999999,0.529,0.7240000000000001,0.773,0.583,0.565,0.27399999999999997,0.26,0.381,0.384,105.0,104.0,107.0,105.0,94.0,103.0,105.0,99.0,44.9,36.4,Jaylen Brown
2020-21,24.0,BOS,NBA,SG,58.0,1999.0,0.484,0.466,0.536,0.53,0.397,0.36700000000000005,0.5579999999999999,0.5379999999999999,0.764,0.778,0.586,0.5720000000000001,0.225,0.247,0.37,0.392,104.0,101.0,108.0,104.0,98.0,102.0,91.0,94.0,43.7,33.7,Jaylen Brown
2021-22,25.0,BOS,NBA,SF,66.0,2220.0,0.473,0.461,0.544,0.5329999999999999,0.358,0.354,0.541,0.532,0.758,0.775,0.574,0.5660000000000001,0.261,0.248,0.381,0.39899999999999997,103.0,102.0,101.0,102.0,98.0,101.0,105.0,95.0,23.9,23.0,Jaylen Brown
2022-23,26.0,BOS,NBA,SF,67.0,2405.0,0.491,0.475,0.5760000000000001,0.5479999999999999,0.335,0.361,0.55,0.545,0.765,0.782,0.581,0.581,0.249,0.266,0.35200000000000004,0.387,103.0,105.0,93.0,101.0,98.0,100.0,93.0,91.0,12.8,0.3,Jaylen Brown
2019-20,21.0,BOS,NBA,SG,37.0,351.0,0.32799999999999996,0.46,0.34600000000000003,0.524,0.316,0.358,0.42200000000000004,0.529,0.684,0.773,0.444,0.565,0.14800000000000002,0.26,0.594,0.384,71.0,66.0,88.0,80.0,89.0,79.0,57.0,155.0,-27.4,-33.0,Carsen Edwards
2020-21,22.0,BOS,NBA,SG,31.0,276.0,0.423,0.466,0.604,0.53,0.28600000000000003,0.36700000000000005,0.505,0.5379999999999999,0.846,0.778,0.527,0.5720000000000001,0.11699999999999999,0.247,0.568,0.392,91.0,114.0,78.0,94.0,109.0,92.0,47.0,145.0,-7.4,-10.5,Carsen Edwards
2021-22,23.0,DET,NBA,SG,4.0,79.0,0.3,0.461,0.35700000000000004,0.5329999999999999,0.25,0.354,0.36700000000000005,0.532,1.0,0.775,0.37799999999999995,0.5660000000000001,0.033,0.248,0.5329999999999999,0.39899999999999997,65.0,67.0,71.0,69.0,129.0,67.0,13.0,134.0,-9.9,-11.5,Carsen Edwards
