2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
243.0,0.531,458.0,0.0,0.0,1.0,22.0,32.0,62.0,230.0,243.0,0.529,459.0,103.0,0.691,149.0,80.0,28.0,NBA,1350.0,106.0,176.0,C,589.0,1991-92,45.0,GSW,91.0,336.0,0.529,Victor Alexander
334.0,0.518,645.0,10.0,0.455,22.0,23.0,93.0,53.0,288.0,344.0,0.516,667.0,111.0,0.685,162.0,72.0,59.0,NBA,1753.0,132.0,218.0,C,809.0,1992-93,34.0,GSW,120.0,420.0,0.523,Victor Alexander
264.0,0.54,489.0,2.0,0.154,13.0,24.0,66.0,32.0,194.0,266.0,0.53,502.0,68.0,0.527,129.0,69.0,39.0,NBA,1318.0,114.0,168.0,C,602.0,1993-94,28.0,GSW,86.0,308.0,0.532,Victor Alexander
224.0,0.531,422.0,6.0,0.24,25.0,25.0,60.0,29.0,204.0,230.0,0.515,447.0,36.0,0.6,60.0,50.0,29.0,NBA,1237.0,87.0,145.0,C,502.0,1994-95,28.0,GSW,76.0,291.0,0.521,Victor Alexander
18.0,0.367,49.0,0.0,0.0,2.0,32.0,6.0,1.0,22.0,18.0,0.353,51.0,4.0,0.5,8.0,15.0,0.0,NBA,97.0,7.0,6.0,C,40.0,2001-02,0.0,DET,5.0,29.0,0.353,Victor Alexander
257.0,0.445,578.0,57.0,0.35,163.0,25.0,306.0,3.0,106.0,314.0,0.424,741.0,97.0,0.729,133.0,82.0,0.0,NBA,1626.0,20.0,137.0,PG,782.0,1999-00,52.0,ORL,142.0,126.0,0.462,Chucky Atkins
259.0,0.423,613.0,121.0,0.357,339.0,26.0,330.0,5.0,145.0,380.0,0.399,952.0,90.0,0.692,130.0,81.0,75.0,NBA,2363.0,28.0,184.0,PG,971.0,2000-01,67.0,DET,149.0,173.0,0.463,Chucky Atkins
230.0,0.507,454.0,138.0,0.411,336.0,27.0,263.0,11.0,127.0,368.0,0.466,790.0,83.0,0.692,120.0,79.0,62.0,NBA,2285.0,31.0,177.0,PG,957.0,2001-02,72.0,DET,128.0,158.0,0.553,Chucky Atkins
82.0,0.368,223.0,86.0,0.355,242.0,28.0,175.0,4.0,75.0,168.0,0.361,465.0,40.0,0.816,49.0,65.0,7.0,NBA,1398.0,21.0,108.0,PG,462.0,2002-03,27.0,DET,77.0,96.0,0.454,Chucky Atkins
111.0,0.457,243.0,81.0,0.336,241.0,29.0,223.0,2.0,84.0,192.0,0.397,484.0,73.0,0.753,97.0,64.0,24.0,NBA,1544.0,9.0,102.0,PG,538.0,2003-04,45.0,TOT,92.0,93.0,0.48,Chucky Atkins
46.0,0.438,105.0,42.0,0.323,130.0,29.0,95.0,1.0,42.0,88.0,0.374,235.0,31.0,0.721,43.0,40.0,0.0,NBA,751.0,6.0,60.0,PG,249.0,2003-04,19.0,DET,48.0,48.0,0.464,Chucky Atkins
65.0,0.471,138.0,39.0,0.351,111.0,29.0,128.0,1.0,42.0,104.0,0.418,249.0,42.0,0.778,54.0,24.0,24.0,NBA,793.0,3.0,42.0,PG,289.0,2003-04,26.0,BOS,44.0,45.0,0.496,Chucky Atkins
212.0,0.466,455.0,176.0,0.387,455.0,30.0,358.0,2.0,166.0,388.0,0.426,910.0,163.0,0.803,203.0,82.0,82.0,NBA,2903.0,31.0,181.0,PG,1115.0,2004-05,73.0,LAL,151.0,197.0,0.523,Chucky Atkins
129.0,0.431,299.0,97.0,0.354,274.0,31.0,198.0,2.0,97.0,226.0,0.394,573.0,129.0,0.791,163.0,71.0,41.0,NBA,1713.0,23.0,152.0,"PG,SG",678.0,2005-06,43.0,TOT,87.0,120.0,0.479,Chucky Atkins
33.0,0.402,82.0,33.0,0.359,92.0,31.0,69.0,0.0,33.0,66.0,0.379,174.0,22.0,0.71,31.0,28.0,2.0,NBA,552.0,12.0,58.0,SG,187.0,2005-06,14.0,WAS,30.0,45.0,0.474,Chucky Atkins
96.0,0.442,217.0,64.0,0.352,182.0,31.0,129.0,2.0,64.0,160.0,0.401,399.0,107.0,0.811,132.0,43.0,39.0,NBA,1161.0,11.0,94.0,PG,491.0,2005-06,29.0,MEM,57.0,75.0,0.481,Chucky Atkins
194.0,0.474,409.0,116.0,0.379,306.0,32.0,346.0,4.0,121.0,310.0,0.434,715.0,252.0,0.81,311.0,75.0,23.0,NBA,2064.0,18.0,136.0,PG,988.0,2006-07,50.0,MEM,127.0,139.0,0.515,Chucky Atkins
17.0,0.395,43.0,25.0,0.316,79.0,33.0,47.0,1.0,28.0,42.0,0.344,122.0,4.0,0.444,9.0,24.0,0.0,NBA,352.0,3.0,27.0,SG,113.0,2007-08,9.0,DEN,10.0,31.0,0.447,Chucky Atkins
19.0,0.339,56.0,15.0,0.263,57.0,34.0,59.0,2.0,19.0,34.0,0.301,113.0,15.0,0.938,16.0,33.0,0.0,NBA,412.0,5.0,27.0,PG,98.0,2008-09,10.0,TOT,23.0,24.0,0.367,Chucky Atkins
4.0,0.4,10.0,5.0,0.294,17.0,34.0,28.0,1.0,6.0,9.0,0.333,27.0,4.0,1.0,4.0,14.0,0.0,NBA,115.0,0.0,5.0,PG,27.0,2008-09,2.0,DEN,10.0,6.0,0.426,Chucky Atkins
