2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
28.0,0.467,60.0,0.0,0.0,0.0,25.0,3.0,31.0,55.0,28.0,0.467,60.0,29.0,0.592,49.0,24.0,1.0,NBA,498.0,38.0,55.0,PF,85.0,2007-08,9.0,MIA,17.0,93.0,0.467,Joel Anthony
57.0,0.483,118.0,0.0,0.0,0.0,26.0,27.0,93.0,108.0,57.0,0.483,118.0,30.0,0.652,46.0,65.0,28.0,NBA,1048.0,89.0,139.0,C,144.0,2008-09,20.0,MIA,41.0,197.0,0.483,Joel Anthony
76.0,0.478,159.0,0.0,0.0,0.0,27.0,12.0,109.0,126.0,76.0,0.478,159.0,66.0,0.717,92.0,80.0,16.0,NBA,1322.0,123.0,158.0,C,218.0,2009-10,20.0,MIA,45.0,249.0,0.478,Joel Anthony
53.0,0.535,99.0,0.0,0.0,0.0,28.0,24.0,93.0,162.0,53.0,0.535,99.0,47.0,0.644,73.0,75.0,11.0,NBA,1463.0,104.0,194.0,C,153.0,2010-11,10.0,MIA,36.0,266.0,0.535,Joel Anthony
85.0,0.559,152.0,0.0,0.0,0.0,29.0,9.0,84.0,150.0,85.0,0.559,152.0,49.0,0.69,71.0,64.0,51.0,NBA,1349.0,100.0,126.0,C,219.0,2011-12,36.0,MIA,45.0,250.0,0.559,Joel Anthony
35.0,0.515,68.0,0.0,0.0,0.0,30.0,13.0,42.0,70.0,35.0,0.515,68.0,17.0,0.607,28.0,62.0,3.0,NBA,566.0,45.0,49.0,C,87.0,2012-13,13.0,MIA,22.0,115.0,0.515,Joel Anthony
12.0,0.375,32.0,0.0,0.0,0.0,31.0,2.0,12.0,23.0,12.0,0.375,32.0,4.0,0.5,8.0,33.0,0.0,NBA,186.0,15.0,17.0,C,28.0,2013-14,3.0,TOT,3.0,38.0,0.375,Joel Anthony
2.0,0.333,6.0,0.0,0.0,0.0,31.0,0.0,4.0,5.0,2.0,0.333,6.0,2.0,1.0,2.0,12.0,0.0,NBA,37.0,2.0,4.0,C,6.0,2013-14,0.0,MIA,1.0,7.0,0.333,Joel Anthony
10.0,0.385,26.0,0.0,0.0,0.0,31.0,2.0,8.0,18.0,10.0,0.385,26.0,2.0,0.333,6.0,21.0,0.0,NBA,149.0,13.0,13.0,C,22.0,2013-14,3.0,BOS,2.0,31.0,0.385,Joel Anthony
36.0,0.581,62.0,0.0,0.0,0.0,32.0,5.0,49.0,61.0,36.0,0.581,62.0,15.0,0.682,22.0,49.0,0.0,NBA,406.0,32.0,55.0,C,87.0,2014-15,12.0,DET,12.0,93.0,0.581,Joel Anthony
6.0,0.6,10.0,0.0,0.0,0.0,33.0,1.0,12.0,13.0,6.0,0.6,10.0,6.0,0.75,8.0,19.0,0.0,NBA,96.0,8.0,15.0,C,18.0,2015-16,2.0,DET,2.0,21.0,0.6,Joel Anthony
10.0,0.625,16.0,0.0,0.0,0.0,34.0,3.0,6.0,23.0,10.0,0.625,16.0,5.0,0.625,8.0,19.0,0.0,NBA,122.0,8.0,11.0,C,25.0,2016-17,2.0,SAS,4.0,31.0,0.625,Joel Anthony
18.0,0.514,35.0,0.0,0.0,1.0,26.0,5.0,6.0,20.0,18.0,0.5,36.0,7.0,0.583,12.0,16.0,0.0,NBA,141.0,12.0,23.0,C,43.0,2012-13,1.0,SAS,11.0,32.0,0.5,Aron Baynes
71.0,0.436,163.0,0.0,0.0,0.0,27.0,34.0,5.0,88.0,71.0,0.436,163.0,19.0,0.905,21.0,53.0,4.0,NBA,491.0,57.0,77.0,C,161.0,2013-14,2.0,SAS,36.0,145.0,0.436,Aron Baynes
184.0,0.57,323.0,1.0,0.25,4.0,28.0,35.0,22.0,209.0,185.0,0.566,327.0,90.0,0.865,104.0,70.0,17.0,NBA,1122.0,109.0,162.0,C,461.0,2014-15,16.0,SAS,65.0,318.0,0.567,Aron Baynes
194.0,0.508,382.0,0.0,0.0,2.0,29.0,51.0,52.0,244.0,194.0,0.505,384.0,126.0,0.764,165.0,81.0,1.0,NBA,1233.0,140.0,151.0,C,514.0,2015-16,21.0,DET,67.0,384.0,0.505,Aron Baynes
143.0,0.513,279.0,0.0,0.0,0.0,30.0,32.0,39.0,222.0,143.0,0.513,279.0,79.0,0.84,94.0,75.0,2.0,NBA,1163.0,111.0,166.0,C,365.0,2016-17,17.0,DET,50.0,333.0,0.513,Aron Baynes
207.0,0.487,425.0,3.0,0.143,21.0,31.0,93.0,51.0,304.0,210.0,0.471,446.0,59.0,0.756,78.0,81.0,67.0,NBA,1485.0,130.0,200.0,C,482.0,2017-18,22.0,BOS,80.0,434.0,0.474,Aron Baynes
84.0,0.519,162.0,21.0,0.344,61.0,32.0,57.0,34.0,152.0,105.0,0.471,223.0,53.0,0.855,62.0,51.0,18.0,NBA,821.0,88.0,125.0,C,284.0,2018-19,12.0,BOS,40.0,240.0,0.518,Aron Baynes
124.0,0.582,213.0,59.0,0.351,168.0,33.0,67.0,23.0,166.0,183.0,0.48,381.0,56.0,0.747,75.0,42.0,28.0,NBA,934.0,71.0,141.0,C,481.0,2019-20,10.0,PHO,50.0,237.0,0.558,Aron Baynes
107.0,0.532,201.0,27.0,0.262,103.0,34.0,47.0,23.0,186.0,134.0,0.441,304.0,29.0,0.707,41.0,53.0,31.0,NBA,980.0,87.0,119.0,C,324.0,2020-21,17.0,TOR,46.0,273.0,0.485,Aron Baynes
21.0,0.438,48.0,22.0,0.301,73.0,22.0,12.0,1.0,43.0,43.0,0.355,121.0,7.0,0.778,9.0,43.0,0.0,NBA,395.0,11.0,26.0,SF,115.0,2013-14,9.0,LAC,13.0,54.0,0.446,Reggie Bullock
9.0,0.375,24.0,15.0,0.326,46.0,23.0,8.0,4.0,49.0,24.0,0.343,70.0,6.0,0.667,9.0,36.0,2.0,NBA,338.0,1.0,19.0,SF,69.0,2014-15,10.0,TOT,8.0,50.0,0.45,Reggie Bullock
