SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2012-13,23.0,GSW,NBA,SG,61.0,267.0,0.371,0.45299999999999996,0.402,0.483,0.294,0.359,0.414,0.496,0.614,0.753,0.45399999999999996,0.535,0.379,0.27,0.293,0.243,82.0,83.0,82.0,83.0,82.0,85.0,140.0,120.0,-19.2,-21.7,Kent Bazemore
2013-14,24.0,TOT,NBA,SG,67.0,911.0,0.429,0.45399999999999996,0.484,0.488,0.336,0.36,0.491,0.501,0.606,0.7559999999999999,0.515,0.541,0.318,0.284,0.373,0.259,94.0,99.0,93.0,98.0,80.0,95.0,112.0,144.0,-6.7,-19.9,Kent Bazemore
2013-14,24.0,GSW,NBA,SG,44.0,268.0,0.371,0.45399999999999996,0.44799999999999995,0.488,0.256,0.36,0.423,0.501,0.528,0.7559999999999999,0.44799999999999995,0.541,0.371,0.284,0.402,0.259,82.0,92.0,71.0,84.0,70.0,83.0,131.0,155.0,-15.2,-21.1,Kent Bazemore
2013-14,24.0,LAL,NBA,SG,23.0,643.0,0.451,0.45399999999999996,0.49700000000000005,0.488,0.371,0.36,0.518,0.501,0.644,0.7559999999999999,0.5429999999999999,0.541,0.297,0.284,0.36200000000000004,0.259,99.0,102.0,103.0,103.0,85.0,100.0,104.0,139.0,8.5,1.1,Kent Bazemore
2014-15,25.0,ATL,NBA,SG,75.0,1324.0,0.426,0.449,0.467,0.485,0.364,0.35,0.498,0.496,0.6,0.75,0.52,0.534,0.302,0.273,0.39899999999999997,0.268,95.0,96.0,104.0,101.0,80.0,97.0,111.0,149.0,1.7,-10.6,Kent Bazemore
2015-16,26.0,ATL,NBA,SF,75.0,2083.0,0.441,0.452,0.502,0.491,0.35700000000000004,0.354,0.517,0.502,0.815,0.757,0.551,0.541,0.20800000000000002,0.276,0.42100000000000004,0.285,98.0,102.0,101.0,103.0,108.0,102.0,75.0,148.0,20.4,15.3,Kent Bazemore
2016-17,27.0,ATL,NBA,SF,73.0,1963.0,0.409,0.457,0.446,0.503,0.34600000000000003,0.358,0.473,0.514,0.708,0.772,0.504,0.552,0.233,0.271,0.369,0.316,89.0,89.0,97.0,92.0,92.0,91.0,86.0,117.0,-58.7,-77.2,Kent Bazemore
2017-18,28.0,ATL,NBA,SG,65.0,1789.0,0.42,0.46,0.43799999999999994,0.51,0.39399999999999996,0.36200000000000004,0.5,0.521,0.7959999999999999,0.767,0.547,0.556,0.297,0.252,0.405,0.337,91.0,86.0,109.0,96.0,104.0,98.0,118.0,120.0,-28.6,-14.3,Kent Bazemore
2018-19,29.0,ATL,NBA,SG,67.0,1643.0,0.402,0.461,0.465,0.52,0.32,0.355,0.47200000000000003,0.524,0.726,0.7659999999999999,0.507,0.56,0.253,0.259,0.434,0.359,87.0,90.0,90.0,90.0,95.0,91.0,98.0,121.0,-72.4,-80.6,Kent Bazemore
2019-20,30.0,TOT,NBA,SF,68.0,1688.0,0.375,0.46,0.4,0.524,0.344,0.358,0.45299999999999996,0.529,0.769,0.773,0.499,0.565,0.275,0.26,0.457,0.384,81.0,76.0,96.0,86.0,99.0,88.0,106.0,119.0,-80.8,-79.2,Kent Bazemore
2019-20,30.0,POR,NBA,SF,43.0,1111.0,0.34700000000000003,0.46,0.368,0.524,0.327,0.358,0.433,0.529,0.8059999999999999,0.773,0.475,0.565,0.221,0.26,0.525,0.384,75.0,70.0,91.0,82.0,104.0,84.0,85.0,137.0,-62.8,-64.0,Kent Bazemore
2019-20,30.0,SAC,NBA,SF,25.0,577.0,0.418,0.46,0.43700000000000006,0.524,0.384,0.358,0.486,0.529,0.733,0.773,0.5329999999999999,0.565,0.361,0.26,0.35100000000000003,0.384,91.0,83.0,107.0,92.0,95.0,94.0,139.0,91.0,-18.0,-15.2,Kent Bazemore
2020-21,31.0,GSW,NBA,SF,67.0,1333.0,0.449,0.466,0.486,0.53,0.408,0.36700000000000005,0.545,0.5379999999999999,0.6920000000000001,0.778,0.564,0.5720000000000001,0.19899999999999998,0.247,0.469,0.392,96.0,92.0,111.0,101.0,89.0,99.0,81.0,120.0,5.3,-6.5,Kent Bazemore
2021-22,32.0,LAL,NBA,SF,39.0,545.0,0.324,0.461,0.271,0.5329999999999999,0.363,0.354,0.428,0.532,0.765,0.775,0.451,0.5660000000000001,0.122,0.248,0.5760000000000001,0.39899999999999997,70.0,51.0,103.0,81.0,99.0,80.0,49.0,144.0,-28.8,-33.8,Kent Bazemore
2013-14,21.0,NYK,NBA,SG,81.0,1875.0,0.428,0.45399999999999996,0.498,0.488,0.363,0.36,0.523,0.501,0.828,0.7559999999999999,0.5539999999999999,0.541,0.18600000000000003,0.284,0.521,0.259,94.0,102.0,101.0,104.0,110.0,102.0,66.0,201.0,29.5,19.9,Tim Hardaway Jr.
2014-15,22.0,NYK,NBA,SG,70.0,1681.0,0.389,0.449,0.435,0.485,0.342,0.35,0.474,0.496,0.8009999999999999,0.75,0.512,0.534,0.218,0.273,0.494,0.268,87.0,90.0,98.0,95.0,107.0,96.0,80.0,184.0,-32.1,-35.3,Tim Hardaway Jr.
2015-16,23.0,ATL,NBA,SG,51.0,864.0,0.43,0.452,0.537,0.491,0.33799999999999997,0.354,0.521,0.502,0.893,0.757,0.563,0.541,0.21100000000000002,0.276,0.536,0.285,95.0,109.0,96.0,104.0,118.0,104.0,77.0,188.0,9.7,12.5,Tim Hardaway Jr.
2016-17,24.0,ATL,NBA,SG,79.0,2154.0,0.455,0.457,0.537,0.503,0.35700000000000004,0.358,0.537,0.514,0.7659999999999999,0.772,0.568,0.552,0.235,0.271,0.457,0.316,100.0,107.0,100.0,104.0,99.0,103.0,87.0,145.0,42.0,31.5,Tim Hardaway Jr.
2017-18,25.0,NYK,NBA,SG,57.0,1885.0,0.42100000000000004,0.46,0.516,0.51,0.317,0.36200000000000004,0.496,0.521,0.816,0.767,0.5329999999999999,0.556,0.209,0.252,0.479,0.337,91.0,101.0,88.0,95.0,106.0,96.0,83.0,142.0,-42.3,-43.7,Tim Hardaway Jr.
