PLAYER,BIRTH_DATE
Chris Andersen,1978-07-07
Hilton Armstrong,1984-11-11
Ryan Bowen,1975-11-20
Rasual Butler,1979-05-23
Tyson Chandler,1982-10-02
Melvin Ely,1978-05-02
Bobby Jackson,1973-03-13
Mike James,1975-06-23
Jannero Pargo,1979-10-22
Chris Paul,1985-05-06
Morris Peterson,1977-08-26
Peja Stojaković,1977-06-09
Marcus Vinicius,1984-05-31
Bonzi Wells,1976-09-28
David West,1980-08-29
Julian Wright,1987-05-20
