PLAYER,BIRTH_DATE
Morris Almond,1985-02-02
Carlos Boozer,1981-11-20
Ronnie Brewer,1985-03-20
Jarron Collins,1978-12-02
Kyrylo Fesenko,1986-12-24
Gordan Giriček,1977-06-20
Matt Harpring,1976-05-31
Jason Hart,1978-04-29
Andrei Kirilenko,1981-02-18
Kyle Korver,1981-03-17
C.J. Miles,1987-03-18
Paul Millsap,1985-02-10
Mehmet Okur,1979-05-26
Ronnie Price,1983-06-21
Deron Williams,1984-06-26
