PLAYER,BIRTH_DATE
Andre Brown,1981-05-12
Kwame Brown,1982-03-10
Brian Cardinal,1977-05-02
Jason Collins,1978-12-02
Mike Conley,1987-10-11
Javaris Crittenton,1987-12-31
Pau Gasol,1980-07-06
Rudy Gay,1986-08-17
Casey Jacobsen,1981-03-19
Bobby Jones,1984-01-09
Tarence Kinsey,1984-03-21
Kyle Lowry,1986-03-25
Darko Miličić,1985-06-20
Mike Miller,1980-02-19
Juan Carlos Navarro,1980-06-13
Jeremy Richardson,1984-03-01
Damon Stoudamire,1973-09-03
Stromile Swift,1979-11-21
Hakim Warrick,1982-07-08
