SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2006-07,22.0,NYK,NBA,SF,68.0,1.0,15.6,2.0,4.0,0.505,0.1,0.4,0.185,2.0,3.6,0.54,0.515,0.8,1.3,0.567,1.4,2.9,4.3,0.6,0.8,0.6,0.7,2.1,4.9,Renaldo Balkman
2007-08,23.0,NYK,NBA,SF,65.0,0.0,14.6,1.4,2.9,0.489,0.0,0.2,0.083,1.4,2.7,0.517,0.492,0.6,1.5,0.432,1.3,2.0,3.3,0.6,0.7,0.5,0.6,2.0,3.4,Renaldo Balkman
2008-09,24.0,DEN,NBA,PF,53.0,10.0,14.7,2.1,3.7,0.558,0.0,0.1,0.286,2.0,3.6,0.568,0.563,0.8,1.2,0.646,1.6,2.2,3.8,0.6,0.9,0.4,0.7,1.8,5.0,Renaldo Balkman
2009-10,25.0,DEN,NBA,SF,13.0,1.0,7.0,0.5,1.4,0.333,0.0,0.5,0.0,0.5,0.8,0.545,0.333,0.2,0.5,0.333,0.3,1.5,1.8,0.5,0.6,0.2,0.5,1.2,1.1,Renaldo Balkman
2010-11,26.0,TOT,NBA,SF,8.0,0.0,7.8,0.8,1.6,0.462,0.1,0.3,0.5,0.6,1.4,0.455,0.5,0.4,0.5,0.75,0.3,0.6,0.9,0.3,0.5,0.3,0.1,1.9,2.0,Renaldo Balkman
2010-11,26.0,DEN,NBA,SF,5.0,0.0,8.8,1.0,1.8,0.556,0.0,0.0,0.0,1.0,1.8,0.556,0.556,0.6,0.8,0.75,0.2,0.6,0.8,0.4,0.6,0.4,0.0,2.2,2.6,Renaldo Balkman
2010-11,26.0,NYK,NBA,SF,3.0,0.0,6.0,0.3,1.3,0.25,0.3,0.7,0.5,0.0,0.7,0.0,0.375,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.3,0.0,0.3,1.3,1.0,Renaldo Balkman
2011-12,27.0,NYK,NBA,SF,14.0,0.0,8.2,1.1,2.3,0.5,0.1,0.6,0.222,1.0,1.6,0.609,0.531,0.6,0.8,0.727,0.4,1.4,1.9,0.4,0.3,0.2,0.4,1.0,3.0,Renaldo Balkman
2005-06,21.0,DEN,NBA,PF,61,2,8.5,1.3,2.8,.445,0.0,0.2,.154,1.2,2.6,.469,.451,0.9,1.3,.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,Linas Kleiza
2006-07,22.0,DEN,NBA,PF,79,14,18.8,2.5,6.0,.422,1.1,2.8,.376,1.5,3.2,.462,.509,1.5,1.7,.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6,Linas Kleiza
