# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
8.0,0.0,0.302,0.095,0.04,0.612,0.174,0.388,0.161,0.018,0.576,0.375,0.407,0.284,0.489,0.419,0.728,0.352,0.357,19.0,1.0,13.7,0.436,51.0,NBA,1469.0,PG,2020-21,CHO,LaMelo Ball
24.0,0.0,0.204,0.104,0.065,0.549,0.176,0.451,0.152,0.023,0.582,0.389,0.37,0.264,0.462,0.398,0.75,0.389,0.407,20.0,2.0,15.9,0.429,75.0,NBA,2422.0,PG,2021-22,CHO,LaMelo Ball
3.0,0.0,0.169,0.085,0.053,0.469,0.162,0.531,0.136,0.004,0.598,0.443,0.395,0.25,0.45,0.316,0.653,0.376,0.385,21.0,2.0,17.7,0.411,36.0,NBA,1268.0,PG,2022-23,CHO,LaMelo Ball
4.0,0.0,0.333,0.043,0.035,0.652,0.241,0.348,0.224,0.028,0.553,0.0,0.2,0.438,0.348,0.147,0.765,0.347,0.364,21.0,0.0,12.0,0.348,31.0,NBA,304.0,SG,2021-22,CHO,James Bouknight
2.0,0.0,0.166,0.083,0.047,0.435,0.14,0.565,0.156,0.016,0.594,0.313,0.556,0.5,0.429,0.259,0.697,0.303,0.353,22.0,1.0,17.9,0.358,34.0,NBA,515.0,SG,2022-23,CHO,James Bouknight
71.0,0.0,0.411,0.033,0.043,0.609,0.121,0.391,0.38,0.164,0.671,0.353,0.273,0.773,0.553,0.306,0.954,0.325,0.395,20.0,8.0,12.8,0.464,80.0,NBA,1696.0,SF,2018-19,CHO,Miles Bridges
47.0,0.0,0.308,0.05,0.017,0.602,0.226,0.398,0.353,0.07,0.621,0.316,0.538,0.514,0.486,0.335,0.939,0.33,0.377,21.0,4.0,12.9,0.424,65.0,NBA,1995.0,SF,2019-20,CHO,Miles Bridges
82.0,0.0,0.338,0.019,0.035,0.534,0.141,0.466,0.324,0.145,0.729,0.167,0.227,0.716,0.593,0.42,0.819,0.4,0.436,22.0,3.0,14.0,0.503,66.0,NBA,1932.0,PF,2020-21,CHO,Miles Bridges
118.0,0.0,0.357,0.02,0.029,0.617,0.212,0.383,0.275,0.107,0.723,0.458,0.343,0.597,0.59,0.412,0.825,0.331,0.344,23.0,6.0,12.4,0.491,80.0,NBA,2837.0,PF,2021-22,CHO,Miles Bridges
2.0,0.0,0.361,0.083,0.167,0.806,0.194,0.194,0.429,0.056,0.692,0.667,0.5,0.706,0.586,0.429,1.0,0.143,0.0,19.0,0.0,10.6,0.5,19.0,NBA,115.0,C,2020-21,CHO,Vernon Carey Jr.
0.0,0.0,0.615,0.077,0.308,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.286,0.538,0.0,0.0,0.0,0.0,20.0,0.0,8.2,0.538,7.0,NBA,44.0,C,2021-22,TOT,Vernon Carey Jr.
0.0,0.0,0.667,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,20.0,0.0,7.6,0.5,4.0,NBA,17.0,C,2021-22,CHO,Vernon Carey Jr.
0.0,0.0,0.571,0.143,0.286,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.25,0.571,0.0,0.0,0.0,0.0,20.0,0.0,8.6,0.571,3.0,NBA,27.0,C,2021-22,WAS,Vernon Carey Jr.
1.0,0.0,0.375,0.125,0.25,1.0,0.25,0.0,0.0,0.125,0.667,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,21.0,0.0,7.7,0.25,11.0,NBA,28.0,C,2022-23,WAS,Vernon Carey Jr.
26.0,0.0,0.667,0.022,0.067,0.989,0.233,0.011,0.0,0.311,0.75,0.0,0.333,0.638,0.652,0.524,0.0,0.0,0.0,22.0,0.0,3.4,0.644,39.0,NBA,379.0,PF,2015-16,HOU,Montrezl Harrell
98.0,0.0,0.687,0.032,0.064,0.98,0.197,0.02,0.571,0.319,0.751,0.091,0.455,0.79,0.663,0.515,0.0,0.143,0.25,23.0,0.0,3.8,0.652,58.0,NBA,1064.0,C,2016-17,HOU,Montrezl Harrell
115.0,0.0,0.646,0.051,0.02,0.987,0.268,0.013,0.0,0.234,0.734,0.429,0.273,0.669,0.641,0.49,0.0,0.143,0.0,24.0,1.0,3.5,0.635,76.0,NBA,1293.0,C,2017-18,LAC,Montrezl Harrell
203.0,0.0,0.669,0.054,0.016,0.981,0.242,0.019,0.059,0.252,0.724,0.375,0.357,0.696,0.623,0.419,1.0,0.176,0.0,25.0,3.0,3.9,0.615,82.0,NBA,2158.0,C,2018-19,LAC,Montrezl Harrell
134.0,0.0,0.61,0.046,0.017,0.978,0.305,0.022,0.0,0.172,0.705,0.297,0.143,0.618,0.593,0.44,0.0,0.0,0.0,26.0,6.0,4.2,0.58,63.0,NBA,1749.0,C,2019-20,LAC,Montrezl Harrell
118.0,0.0,0.577,0.114,0.033,0.983,0.259,0.017,0.1,0.214,0.75,0.435,0.25,0.605,0.632,0.506,0.0,0.0,0.0,27.0,1.0,4.7,0.622,69.0,NBA,1580.0,C,2020-21,LAL,Montrezl Harrell
150.0,0.0,0.582,0.079,0.034,0.969,0.274,0.031,0.118,0.286,0.771,0.409,0.316,0.653,0.658,0.533,1.0,0.235,0.5,28.0,2.0,4.8,0.645,71.0,NBA,1641.0,C,2021-22,TOT,Montrezl Harrell
101.0,0.0,0.517,0.089,0.037,0.961,0.319,0.039,0.133,0.272,0.788,0.471,0.357,0.646,0.66,0.541,1.0,0.267,0.5,28.0,2.0,5.5,0.645,46.0,NBA,1117.0,C,2021-22,WAS,Montrezl Harrell
49.0,0.0,0.727,0.058,0.029,0.988,0.174,0.012,0.0,0.32,0.744,0.2,0.2,0.667,0.653,0.5,0.0,0.0,0.0,28.0,0.0,3.3,0.645,25.0,NBA,524.0,C,2021-22,CHO,Montrezl Harrell
48.0,0.0,0.627,0.043,0.005,0.971,0.297,0.029,0.167,0.263,0.71,0.111,0.0,0.656,0.616,0.5,0.0,0.0,0.0,29.0,1.0,4.0,0.598,57.0,NBA,681.0,C,2022-23,PHI,Montrezl Harrell
17.0,0.0,0.304,0.055,0.307,0.747,0.082,0.253,0.392,0.068,0.64,0.438,0.389,0.682,0.489,0.333,0.971,0.473,0.517,20.0,0.0,13.8,0.485,72.0,NBA,1218.0,SF,2010-11,UTA,Gordon Hayward
39.0,0.0,0.295,0.063,0.258,0.729,0.113,0.271,0.258,0.073,0.642,0.486,0.371,0.66,0.496,0.409,1.0,0.346,0.366,21.0,0.0,13.6,0.456,66.0,NBA,2015.0,SF,2011-12,UTA,Gordon Hayward
35.0,0.0,0.238,0.07,0.248,0.682,0.125,0.318,0.232,0.05,0.587,0.315,0.38,0.59,0.444,0.371,0.912,0.415,0.404,22.0,1.0,14.9,0.435,72.0,NBA,2104.0,SF,2012-13,UTA,Gordon Hayward
38.0,0.0,0.209,0.093,0.296,0.729,0.131,0.271,0.246,0.038,0.625,0.438,0.413,0.402,0.453,0.281,0.894,0.304,0.275,23.0,0.0,15.1,0.413,77.0,NBA,2800.0,SF,2013-14,UTA,Gordon Hayward
50.0,0.0,0.209,0.119,0.197,0.696,0.172,0.304,0.142,0.046,0.634,0.426,0.458,0.299,0.481,0.358,0.858,0.364,0.426,24.0,1.0,13.8,0.445,76.0,NBA,2618.0,SF,2014-15,UTA,Gordon Hayward
52.0,0.0,0.209,0.128,0.14,0.659,0.182,0.341,0.234,0.051,0.622,0.409,0.375,0.32,0.477,0.438,0.797,0.349,0.385,25.0,2.0,13.6,0.433,80.0,NBA,2893.0,SF,2015-16,UTA,Gordon Hayward
68.0,0.0,0.23,0.138,0.181,0.676,0.126,0.324,0.134,0.062,0.692,0.444,0.378,0.429,0.506,0.425,0.745,0.398,0.4,26.0,1.0,14.4,0.471,73.0,NBA,2516.0,SF,2016-17,UTA,Gordon Hayward
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,17.0,0.5,1.0,NBA,5.0,SF,2017-18,BOS,Gordon Hayward
24.0,0.0,0.231,0.135,0.137,0.636,0.132,0.364,0.294,0.041,0.653,0.488,0.414,0.607,0.542,0.536,0.87,0.333,0.412,28.0,0.0,14.6,0.466,72.0,NBA,1863.0,PF,2018-19,BOS,Gordon Hayward
27.0,0.0,0.213,0.171,0.113,0.683,0.186,0.317,0.216,0.04,0.752,0.492,0.456,0.487,0.554,0.446,0.835,0.383,0.396,29.0,1.0,14.0,0.5,52.0,NBA,1740.0,SF,2019-20,BOS,Gordon Hayward
21.0,0.0,0.213,0.161,0.117,0.688,0.198,0.312,0.176,0.033,0.671,0.453,0.429,0.606,0.499,0.392,0.871,0.415,0.639,30.0,0.0,13.7,0.473,44.0,NBA,1496.0,SF,2020-21,CHO,Gordon Hayward
19.0,0.0,0.214,0.157,0.099,0.643,0.173,0.357,0.205,0.032,0.682,0.381,0.574,0.579,0.496,0.327,0.872,0.391,0.444,31.0,0.0,14.4,0.459,49.0,NBA,1564.0,SF,2021-22,CHO,Gordon Hayward
16.0,0.0,0.16,0.191,0.172,0.725,0.201,0.275,0.231,0.028,0.763,0.486,0.42,0.554,0.532,0.487,0.904,0.325,0.432,32.0,0.0,14.4,0.475,50.0,NBA,1577.0,SF,2022-23,CHO,Gordon Hayward
7.0,0.0,0.5,0.071,0.071,0.857,0.214,0.143,0.5,0.5,1.0,0.0,0.0,0.875,0.667,0.333,1.0,0.5,1.0,21.0,0.0,7.7,0.643,21.0,NBA,63.0,C,2021-22,CHO,Kai Jones
44.0,0.0,0.508,0.058,0.033,0.842,0.242,0.158,0.421,0.408,0.836,0.429,0.0,0.619,0.624,0.31,1.0,0.211,0.25,22.0,0.0,7.2,0.558,46.0,NBA,550.0,C,2022-23,CHO,Kai Jones
