# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,11.5,0.0,5.0,NBA,11.0,PF,1997-98,IND,Etdrick Bohannon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,NBA,4.0,SF,1998-99,WAS,Etdrick Bohannon
3.0,0.0,0.692,0.0,0.0,1.0,0.308,0.0,0.0,0.462,0.556,0.0,0.0,0.714,0.538,0.5,0.0,0.0,0.0,26.0,0.0,6.3,0.538,13.0,NBA,118.0,PF,1999-00,TOT,Etdrick Bohannon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,NBA,5.0,PF,1999-00,NYK,Etdrick Bohannon
3.0,0.0,0.692,0.0,0.0,1.0,0.308,0.0,0.0,0.462,0.556,0.0,0.0,0.714,0.538,0.5,0.0,0.0,0.0,26.0,0.0,6.3,0.538,11.0,NBA,113.0,PF,1999-00,LAC,Etdrick Bohannon
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.5,6.0,NBA,19.0,PF,2000-01,CLE,Etdrick Bohannon
9.0,0.0,0.357,0.221,0.188,0.961,0.195,0.039,0.333,0.058,0.691,0.382,0.379,0.675,0.52,0.5,1.0,0.167,0.0,28.0,0.0,9.9,0.506,70.0,NBA,757.0,SF,1996-97,TOT,Chucky Brown
3.0,0.0,0.462,0.231,0.269,1.0,0.038,0.0,0.0,0.115,0.75,0.333,0.143,0.615,0.5,1.0,0.0,0.0,0.0,28.0,0.0,9.4,0.5,10.0,NBA,83.0,SF,1996-97,PHO,Chucky Brown
6.0,0.0,0.336,0.219,0.172,0.953,0.227,0.047,0.333,0.047,0.674,0.393,0.455,0.688,0.525,0.483,1.0,0.167,0.0,28.0,0.0,10.0,0.508,60.0,NBA,674.0,SF,1996-97,MIL,Chucky Brown
20.0,0.0,0.237,0.32,0.175,0.978,0.247,0.022,0.0,0.062,0.659,0.361,0.415,0.654,0.437,0.337,0.5,0.25,0.0,29.0,0.0,10.6,0.433,77.0,NBA,1202.0,SF,1997-98,ATL,Chucky Brown
