PLAYER,BIRTH_DATE
Cory Alexander,1973-06-22
Malik Allen,1978-06-27
Keith Bogans,1980-05-12
Primož Brezec,1979-10-02
Matt Carroll,1980-08-28
Melvin Ely,1978-05-02
Jason Hart,1978-04-29
Eddie House,1978-05-14
Jason Kapono,1981-02-04
Brevin Knight,1975-11-08
Emeka Okafor,1982-09-28
Bernard Robinson,1980-12-26
Kareem Rush,1980-10-30
Jamal Sampson,1983-05-15
Tamar Slay,1980-04-02
Steve Smith,1969-03-31
Theron Smith,1980-10-03
Gerald Wallace,1982-07-23
Jahidi White,1976-02-19
