SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2004-05,21.0,DAL,NBA,PG,76.0,1173.0,0.429,0.447,0.481,0.47,0.336,0.356,0.489,0.482,0.757,0.756,0.53,0.529,0.281,0.324,0.358,0.196,96.0,102.0,94.0,101.0,100.0,100.0,87.0,183.0,4.9,0.5,Devin Harris
2005-06,22.0,DAL,NBA,PG,56.0,1275.0,0.469,0.454,0.482,0.478,0.238,0.358,0.475,0.49,0.716,0.745,0.544,0.536,0.583,0.333,0.052,0.202,103.0,101.0,66.0,97.0,96.0,102.0,175.0,26.0,-11.9,8.9,Devin Harris
2006-07,23.0,DAL,NBA,PG,80.0,2081.0,0.492,0.458,0.512,0.485,0.28,0.358,0.504,0.496,0.824,0.752,0.574,0.541,0.44,0.327,0.084,0.213,107.0,105.0,78.0,102.0,110.0,106.0,135.0,40.0,9.3,46.5,Devin Harris
2007-08,24.0,TOT,NBA,PG,64.0,2022.0,0.463,0.457,0.504,0.484,0.335,0.362,0.504,0.497,0.824,0.755,0.573,0.54,0.434,0.306,0.241,0.222,101.0,104.0,93.0,101.0,109.0,106.0,142.0,108.0,8.6,54.1,Devin Harris
2007-08,24.0,DAL,NBA,PG,39.0,1184.0,0.483,0.457,0.511,0.484,0.357,0.362,0.516,0.497,0.821,0.755,0.592,0.54,0.506,0.306,0.181,0.222,106.0,106.0,99.0,104.0,109.0,110.0,165.0,81.0,14.0,48.7,Devin Harris
2007-08,24.0,NJN,NBA,PG,25.0,838.0,0.438,0.457,0.493,0.484,0.32,0.362,0.489,0.497,0.829,0.755,0.548,0.54,0.343,0.306,0.317,0.222,96.0,102.0,88.0,98.0,110.0,101.0,112.0,143.0,-5.4,5.5,Devin Harris
2008-09,25.0,NJN,NBA,PG,69.0,2494.0,0.438,0.459,0.477,0.485,0.291,0.367,0.469,0.5,0.82,0.771,0.563,0.544,0.582,0.306,0.212,0.224,95.0,98.0,79.0,94.0,106.0,103.0,190.0,95.0,-64.6,48.9,Devin Harris
2009-10,26.0,NJN,NBA,PG,64.0,2221.0,0.403,0.461,0.444,0.492,0.276,0.355,0.437,0.501,0.798,0.759,0.512,0.543,0.437,0.3,0.245,0.222,87.0,90.0,78.0,87.0,105.0,94.0,145.0,111.0,-113.3,-64.4,Devin Harris
2010-11,27.0,TOT,NBA,PG,71.0,2254.0,0.422,0.459,0.45,0.487,0.322,0.358,0.458,0.498,0.833,0.763,0.545,0.541,0.494,0.3,0.221,0.222,92.0,92.0,90.0,92.0,109.0,101.0,165.0,100.0,-66.3,7.1,Devin Harris
2010-11,27.0,NJN,NBA,PG,54.0,1724.0,0.425,0.459,0.452,0.487,0.3,0.358,0.452,0.498,0.84,0.763,0.543,0.541,0.502,0.3,0.18,0.222,93.0,93.0,84.0,91.0,110.0,100.0,167.0,81.0,-57.0,2.0,Devin Harris
2010-11,27.0,UTA,NBA,PG,17.0,530.0,0.413,0.459,0.443,0.487,0.357,0.358,0.475,0.498,0.811,0.763,0.552,0.541,0.473,0.3,0.348,0.222,90.0,91.0,100.0,95.0,106.0,102.0,158.0,157.0,-9.3,5.1,Devin Harris
2011-12,28.0,UTA,NBA,PG,63.0,1741.0,0.445,0.448,0.498,0.477,0.362,0.349,0.516,0.487,0.746,0.752,0.564,0.527,0.386,0.276,0.393,0.226,99.0,105.0,104.0,106.0,99.0,107.0,140.0,174.0,30.8,46.7,Devin Harris
2012-13,29.0,ATL,NBA,SG,58.0,1421.0,0.438,0.453,0.549,0.483,0.335,0.359,0.525,0.496,0.727,0.753,0.565,0.535,0.348,0.27,0.519,0.243,97.0,114.0,93.0,106.0,97.0,106.0,129.0,213.0,25.2,30.9,Devin Harris
2013-14,30.0,DAL,NBA,PG,40.0,818.0,0.378,0.454,0.425,0.488,0.307,0.36,0.439,0.501,0.8,0.756,0.517,0.541,0.453,0.284,0.398,0.259,83.0,87.0,85.0,88.0,106.0,96.0,159.0,153.0,-31.5,-14.5,Devin Harris
2014-15,31.0,DAL,NBA,PG,76.0,1685.0,0.418,0.449,0.481,0.485,0.357,0.35,0.509,0.496,0.815,0.75,0.559,0.534,0.309,0.273,0.508,0.268,93.0,99.0,102.0,103.0,109.0,105.0,113.0,189.0,13.3,29.0,Devin Harris
2015-16,32.0,DAL,NBA,PG,64.0,1280.0,0.447,0.452,0.532,0.491,0.329,0.354,0.516,0.502,0.721,0.757,0.559,0.541,0.374,0.276,0.422,0.285,99.0,108.0,93.0,103.0,95.0,103.0,136.0,148.0,10.1,15.5,Devin Harris
2016-17,33.0,DAL,NBA,PG,65.0,1087.0,0.399,0.457,0.476,0.503,0.328,0.358,0.484,0.514,0.829,0.772,0.549,0.552,0.378,0.271,0.519,0.316,87.0,95.0,92.0,94.0,107.0,99.0,140.0,164.0,-20.3,-2.4,Devin Harris
2017-18,34.0,TOT,NBA,PG,71.0,1340.0,0.412,0.46,0.476,0.51,0.348,0.362,0.499,0.521,0.835,0.767,0.563,0.556,0.374,0.252,0.5,0.337,89.0,93.0,96.0,96.0,109.0,101.0,149.0,148.0,-20.2,6.8,Devin Harris
2017-18,34.0,DAL,NBA,PG,44.0,807.0,0.415,0.46,0.465,0.51,0.352,0.362,0.493,0.521,0.83,0.767,0.56,0.556,0.394,0.252,0.44,0.337,90.0,91.0,97.0,95.0,108.0,101.0,157.0,131.0,-16.0,2.3,Devin Harris
2017-18,34.0,DEN,NBA,PG,27.0,533.0,0.406,0.46,0.5,0.51,0.343,0.362,0.509,0.521,0.845,0.767,0.568,0.556,0.341,0.252,0.6,0.337,88.0,98.0,95.0,98.0,110.0,102.0,135.0,178.0,-4.2,4.5,Devin Harris
2018-19,35.0,DAL,NBA,PG,68.0,1071.0,0.38,0.461,0.476,0.52,0.31,0.355,0.47,0.524,0.761,0.766,0.527,0.56,0.386,0.259,0.576,0.359,83.0,92.0,87.0,90.0,99.0,94.0,149.0,161.0,-37.8,-26.4,Devin Harris
2004-05,24.0,DAL,NBA,C,15.0,58.0,0.429,0.447,0.429,0.47,0.0,0.356,0.429,0.482,0.75,0.756,0.476,0.529,0.286,0.324,0.0,0.196,96.0,91.0,0.0,89.0,99.0,90.0,88.0,0.0,-1.5,-1.7,D.J. Mbenga
2005-06,25.0,DAL,NBA,C,43.0,237.0,0.533,0.454,0.542,0.478,0.0,0.358,0.533,0.49,0.5,0.745,0.538,0.536,0.333,0.333,0.017,0.202,118.0,113.0,0.0,109.0,67.0,100.0,100.0,8.0,5.2,0.3,D.J. Mbenga
2006-07,26.0,DAL,NBA,C,21.0,79.0,0.313,0.458,0.313,0.485,0.0,0.358,0.313,0.496,0.875,0.752,0.435,0.541,0.5,0.327,0.0,0.213,68.0,64.0,0.0,63.0,116.0,80.0,153.0,0.0,-5.9,-4.1,D.J. Mbenga
2007-08,27.0,TOT,NBA,C,42.0,326.0,0.464,0.457,0.464,0.484,0.0,0.362,0.464,0.497,0.417,0.755,0.465,0.54,0.143,0.306,0.0,0.222,102.0,96.0,0.0,93.0,55.0,86.0,47.0,0.0,-5.6,-13.5,D.J. Mbenga
2007-08,27.0,GSW,NBA,C,16.0,130.0,0.391,0.457,0.391,0.484,0.0,0.362,0.391,0.497,0.5,0.755,0.398,0.54,0.087,0.306,0.0,0.222,86.0,81.0,0.0,79.0,66.0,74.0,28.0,0.0,-4.9,-6.8,D.J. Mbenga
2007-08,27.0,LAL,NBA,C,26.0,196.0,0.492,0.457,0.492,0.484,0.0,0.362,0.492,0.497,0.4,0.755,0.489,0.54,0.164,0.306,0.0,0.222,108.0,102.0,0.0,99.0,53.0,91.0,54.0,0.0,-0.7,-6.7,D.J. Mbenga
2008-09,28.0,LAL,NBA,C,23.0,181.0,0.474,0.459,0.482,0.485,0.0,0.367,0.474,0.5,0.875,0.771,0.504,0.544,0.14,0.306,0.018,0.224,103.0,99.0,0.0,95.0,114.0,93.0,46.0,8.0,-3.0,-4.9,D.J. Mbenga
2009-10,29.0,LAL,NBA,C,49.0,355.0,0.466,0.461,0.466,0.492,0.0,0.355,0.466,0.501,0.474,0.759,0.471,0.543,0.184,0.3,0.0,0.222,101.0,95.0,0.0,93.0,62.0,87.0,61.0,0.0,-7.2,-15.9,D.J. Mbenga
2010-11,30.0,NOH,NBA,C,41.0,330.0,0.469,0.459,0.469,0.487,0.0,0.358,0.469,0.498,0.722,0.763,0.518,0.541,0.367,0.3,0.0,0.222,102.0,96.0,0.0,94.0,95.0,96.0,122.0,0.0,-2.8,-2.6,D.J. Mbenga
2004-05,20.0,DAL,NBA,C,5.0,10.0,0.0,0.447,0.0,0.47,0.0,0.356,0.0,0.482,0.5,0.756,0.568,0.529,0.0,0.324,0.0,0.196,0.0,0.0,0.0,0.0,66.0,107.0,0.0,0.0,0.0,0.1,Pavel Podkolzin
2005-06,21.0,DAL,NBA,C,1.0,18.0,0.0,0.454,0.0,0.478,0.0,0.358,0.0,0.49,0.5,0.745,0.323,0.536,3.0,0.333,0.0,0.202,0.0,0.0,0.0,0.0,67.0,60.0,901.0,0.0,-2.0,-2.0,Pavel Podkolzin
