SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2004-05,24.0,MEM,NBA,PG,24,0,9.1,1.2,2.5,0.467,0.1,0.5,0.273,1.0,2.0,0.51,0.492,0.6,0.8,0.737,0.0,0.5,0.5,1.2,0.5,0.0,0.5,1.0,3.0,Antonio Burks
2005-06,25.0,MEM,NBA,PG,57,1,10.0,0.9,2.5,0.354,0.0,0.1,0.167,0.9,2.4,0.362,0.358,0.2,0.4,0.435,0.1,0.6,0.6,1.3,0.4,0.0,0.6,0.8,2.0,Antonio Burks
2004-05,22.0,MEM,NBA,SG,8,0,3.5,0.3,0.8,.333,0.0,0.0,0,0.3,0.8,.333,.333,0.4,0.6,.600,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.9,Andre Emmett
2005-06,23.0,Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Andre Emmett
2006-07,24.0,"Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)",Andre Emmett
2007-08,25.0,Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Andre Emmett
2008-09,26.0,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Andre Emmett
2009-10,27.0,Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Andre Emmett
2010-11,28.0,"Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)",Andre Emmett
2011-12,29.0,NJN,NBA,SF,6,0,7.5,0.7,1.2,.571,0.0,0.2,.000,0.7,1.0,.667,.571,0.8,1.3,.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2,Andre Emmett
