PLAYER,BIRTH_DATE
Jeff Adrien,1986-02-10
Lou Amundson,1982-12-07
Charlie Bell,1979-03-12
Andris Biedriņš,1986-04-02
Rodney Carney,1984-04-15
Stephen Curry,1988-03-14
Monta Ellis,1985-10-26
Dan Gadzuric,1978-02-02
Acie Law,1985-01-25
David Lee,1983-04-29
Jeremy Lin,1988-08-23
Vladimir Radmanović,1980-11-19
Al Thornton,1983-12-07
Ekpe Udoh,1987-05-20
Reggie Williams,1986-09-14
Brandan Wright,1987-10-05
Dorell Wright,1985-12-02
