SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2006-07,21.0,TOR,NBA,PF,65.0,2.0,1629.0,5.9,13.8,0.427,2.2,5.9,0.373,3.7,7.9,0.468,2.6,3.1,0.824,1.1,4.5,5.6,1.1,0.7,1.2,2.4,4.0,16.6,Andrea Bargnani
2007-08,22.0,TOR,NBA,PF,78.0,53.0,1861.0,5.4,14.0,0.386,1.7,5.0,0.345,3.7,9.0,0.409,2.7,3.3,0.84,1.0,4.6,5.6,1.7,0.4,0.7,1.7,4.1,15.3,Andrea Bargnani
2008-09,23.0,TOR,NBA,PF,78.0,59.0,2453.0,6.3,14.1,0.45,1.7,4.3,0.409,4.6,9.8,0.468,3.2,3.9,0.831,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6,Andrea Bargnani
2009-10,24.0,TOR,NBA,PF,80.0,80.0,2799.0,6.9,14.7,0.47,1.6,4.2,0.372,5.4,10.5,0.509,2.3,3.0,0.774,1.4,5.0,6.3,1.2,0.3,1.4,1.5,2.8,17.7,Andrea Bargnani
2010-11,25.0,TOR,NBA,C,66.0,66.0,2353.0,8.0,17.9,0.448,1.2,3.4,0.345,6.9,14.5,0.472,4.4,5.4,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.6,Andrea Bargnani
2011-12,26.0,TOR,NBA,C,31.0,31.0,1032.0,7.3,16.9,0.432,1.2,4.0,0.296,6.1,12.9,0.474,5.3,6.0,0.873,0.8,5.2,6.0,2.1,0.6,0.5,2.4,1.8,21.0,Andrea Bargnani
2012-13,27.0,TOR,NBA,PF,35.0,25.0,1003.0,6.1,15.3,0.399,1.4,4.4,0.309,4.7,10.9,0.436,2.3,2.8,0.844,0.9,3.7,4.6,1.4,0.8,0.8,1.9,2.3,15.9,Andrea Bargnani
2013-14,28.0,NYK,NBA,C,42.0,39.0,1257.0,6.4,14.4,0.442,0.9,3.1,0.278,5.5,11.3,0.487,2.4,2.9,0.824,2.0,4.4,6.4,1.3,0.4,1.5,1.7,2.9,16.0,Andrea Bargnani
2014-15,29.0,NYK,NBA,C,29.0,22.0,785.0,7.5,16.6,0.454,0.7,1.9,0.366,6.8,14.7,0.466,4.0,4.9,0.813,1.5,4.4,5.8,2.1,0.1,1.2,1.9,2.4,19.7,Andrea Bargnani
2015-16,30.0,BRK,NBA,C,46.0,0.0,634.0,7.2,15.8,0.455,0.2,0.9,0.188,7.0,14.9,0.471,2.7,3.2,0.825,1.6,3.9,5.5,1.0,0.2,0.5,1.5,3.5,17.3,Andrea Bargnani
2005-06,24.0,TOR,NBA,SG,64.0,11.0,1487.0,3.2,7.6,0.423,0.2,1.0,0.163,3.0,6.5,0.465,1.9,2.2,0.848,0.7,2.7,3.4,7.0,1.0,0.1,2.4,2.3,8.4,José Calderón
2006-07,25.0,TOR,NBA,PG,77.0,11.0,1614.0,5.9,11.3,0.521,0.6,1.7,0.333,5.3,9.6,0.553,2.6,3.2,0.818,0.5,2.5,3.0,8.6,1.4,0.1,2.5,3.0,14.9,José Calderón
2007-08,26.0,TOR,NBA,PG,82.0,56.0,2484.0,5.3,10.2,0.519,1.1,2.7,0.429,4.2,7.6,0.551,1.6,1.7,0.908,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4,José Calderón
2008-09,27.0,TOR,NBA,PG,68.0,68.0,2333.0,4.9,9.9,0.497,1.3,3.1,0.406,3.7,6.8,0.538,2.3,2.4,0.981,0.2,2.7,3.0,9.4,1.1,0.1,2.2,1.8,13.5,José Calderón
2009-10,28.0,TOR,NBA,PG,68.0,39.0,1817.0,5.4,11.3,0.482,1.3,3.4,0.398,4.1,7.9,0.519,1.6,2.1,0.798,0.5,2.4,2.8,8.0,0.9,0.1,2.0,2.7,13.8,José Calderón
2010-11,29.0,TOR,NBA,PG,68.0,55.0,2102.0,4.5,10.2,0.44,1.0,2.7,0.365,3.5,7.5,0.466,1.5,1.8,0.854,0.5,2.9,3.5,10.4,1.4,0.1,2.5,2.4,11.5,José Calderón
2011-12,30.0,TOR,NBA,PG,53.0,53.0,1799.0,4.4,9.5,0.457,1.2,3.2,0.371,3.2,6.4,0.5,1.2,1.4,0.882,0.4,2.8,3.2,9.4,0.9,0.1,2.1,1.9,11.1,José Calderón
