2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
41.0,0.562,73.0,1.0,0.5,2.0,22.0,11.0,15.0,47.0,42.0,0.56,75.0,31.0,0.816,38.0,29.0,0.0,NBA,342.0,30.0,53.0,PF,116.0,2012-13,13.0,TOR,17.0,77.0,0.567,Quincy Acy
62.0,0.492,126.0,4.0,0.267,15.0,23.0,28.0,26.0,144.0,66.0,0.468,141.0,35.0,0.66,53.0,63.0,0.0,NBA,847.0,72.0,122.0,SF,171.0,2013-14,23.0,TOT,30.0,216.0,0.482,Quincy Acy
4.0,0.444,9.0,2.0,0.4,5.0,23.0,4.0,3.0,10.0,6.0,0.429,14.0,5.0,0.625,8.0,7.0,0.0,NBA,61.0,5.0,8.0,SF,19.0,2013-14,4.0,TOR,2.0,15.0,0.5,Quincy Acy
58.0,0.496,117.0,2.0,0.2,10.0,23.0,24.0,23.0,134.0,60.0,0.472,127.0,30.0,0.667,45.0,56.0,0.0,NBA,786.0,67.0,114.0,SF,152.0,2013-14,19.0,SAC,28.0,201.0,0.48,Quincy Acy
134.0,0.494,271.0,18.0,0.3,60.0,24.0,68.0,22.0,222.0,152.0,0.459,331.0,76.0,0.784,97.0,68.0,22.0,NBA,1287.0,79.0,147.0,PF,398.0,2014-15,27.0,NYK,60.0,301.0,0.486,Quincy Acy
100.0,0.606,165.0,19.0,0.388,49.0,25.0,27.0,24.0,123.0,119.0,0.556,214.0,50.0,0.735,68.0,59.0,29.0,NBA,876.0,65.0,103.0,PF,307.0,2015-16,29.0,SAC,27.0,188.0,0.6,Quincy Acy
33.0,0.413,80.0,37.0,0.411,90.0,26.0,18.0,15.0,95.0,70.0,0.412,170.0,45.0,0.75,60.0,38.0,1.0,NBA,558.0,20.0,67.0,PF,222.0,2016-17,14.0,TOT,21.0,115.0,0.521,Quincy Acy
4.0,0.4,10.0,1.0,0.143,7.0,26.0,0.0,0.0,6.0,5.0,0.294,17.0,2.0,0.667,3.0,6.0,0.0,NBA,48.0,2.0,9.0,PF,13.0,2016-17,0.0,DAL,2.0,8.0,0.324,Quincy Acy
29.0,0.414,70.0,36.0,0.434,83.0,26.0,18.0,15.0,89.0,65.0,0.425,153.0,43.0,0.754,57.0,32.0,1.0,NBA,510.0,18.0,58.0,PF,209.0,2016-17,14.0,BRK,19.0,107.0,0.542,Quincy Acy
28.0,0.384,73.0,102.0,0.349,292.0,27.0,57.0,29.0,217.0,130.0,0.356,365.0,49.0,0.817,60.0,70.0,8.0,NBA,1359.0,40.0,149.0,PF,411.0,2017-18,33.0,BRK,60.0,257.0,0.496,Quincy Acy
2.0,0.667,3.0,2.0,0.133,15.0,28.0,8.0,4.0,22.0,4.0,0.222,18.0,7.0,0.7,10.0,10.0,0.0,NBA,123.0,3.0,24.0,PF,17.0,2018-19,1.0,PHO,4.0,25.0,0.278,Quincy Acy
8.0,0.533,15.0,0.0,0.0,0.0,22.0,4.0,7.0,22.0,8.0,0.533,15.0,2.0,0.5,4.0,18.0,0.0,NBA,142.0,13.0,30.0,C,18.0,2010-11,5.0,OKC,8.0,35.0,0.533,Cole Aldrich
22.0,0.524,42.0,0.0,0.0,0.0,23.0,3.0,16.0,35.0,22.0,0.524,42.0,13.0,0.929,14.0,26.0,0.0,NBA,173.0,13.0,22.0,C,57.0,2011-12,8.0,OKC,9.0,48.0,0.524,Cole Aldrich
44.0,0.55,80.0,0.0,0.0,0.0,24.0,9.0,23.0,90.0,44.0,0.55,80.0,12.0,0.6,20.0,45.0,0.0,NBA,388.0,30.0,60.0,C,100.0,2012-13,5.0,TOT,23.0,120.0,0.55,Cole Aldrich
23.0,0.535,43.0,0.0,0.0,0.0,24.0,6.0,9.0,45.0,23.0,0.535,43.0,4.0,0.444,9.0,30.0,0.0,NBA,213.0,12.0,41.0,C,50.0,2012-13,3.0,HOU,14.0,57.0,0.535,Cole Aldrich
21.0,0.568,37.0,0.0,0.0,0.0,24.0,3.0,14.0,45.0,21.0,0.568,37.0,8.0,0.727,11.0,15.0,0.0,NBA,175.0,18.0,19.0,C,50.0,2012-13,2.0,SAC,9.0,63.0,0.568,Cole Aldrich
33.0,0.541,61.0,0.0,0.0,0.0,25.0,14.0,30.0,92.0,33.0,0.541,61.0,26.0,0.867,30.0,46.0,2.0,NBA,330.0,37.0,40.0,C,92.0,2013-14,8.0,NYK,18.0,129.0,0.541,Cole Aldrich
144.0,0.478,301.0,0.0,0.0,0.0,26.0,75.0,65.0,237.0,144.0,0.478,301.0,50.0,0.781,64.0,61.0,16.0,NBA,976.0,101.0,122.0,C,338.0,2014-15,37.0,NYK,59.0,338.0,0.478,Cole Aldrich
134.0,0.596,225.0,0.0,0.0,0.0,27.0,50.0,68.0,202.0,134.0,0.596,225.0,60.0,0.714,84.0,60.0,5.0,NBA,800.0,86.0,139.0,C,328.0,2015-16,47.0,LAC,64.0,288.0,0.596,Cole Aldrich
45.0,0.523,86.0,0.0,0.0,0.0,28.0,25.0,23.0,107.0,45.0,0.523,86.0,15.0,0.682,22.0,62.0,0.0,NBA,531.0,51.0,85.0,C,105.0,2016-17,25.0,MIN,17.0,158.0,0.523,Cole Aldrich
5.0,0.333,15.0,0.0,0.0,0.0,29.0,3.0,1.0,12.0,5.0,0.333,15.0,2.0,0.333,6.0,21.0,0.0,NBA,49.0,3.0,11.0,C,12.0,2017-18,2.0,MIN,1.0,15.0,0.333,Cole Aldrich
6.0,0.4,15.0,0.0,0.0,0.0,24.0,1.0,8.0,15.0,6.0,0.4,15.0,4.0,0.4,10.0,11.0,0.0,NBA,89.0,13.0,15.0,PF,16.0,2006-07,1.0,TOT,5.0,28.0,0.4,Lou Amundson
0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NBA,2.0,0.0,0.0,PF,0.0,2006-07,0.0,UTA,0.0,0.0,0.0,Lou Amundson
6.0,0.4,15.0,0.0,0.0,0.0,24.0,1.0,8.0,15.0,6.0,0.4,15.0,4.0,0.4,10.0,10.0,0.0,NBA,87.0,13.0,15.0,PF,16.0,2006-07,1.0,PHI,5.0,28.0,0.4,Lou Amundson
8.0,0.5,16.0,0.0,0.0,0.0,25.0,0.0,1.0,5.0,8.0,0.5,16.0,2.0,0.286,7.0,16.0,0.0,NBA,64.0,7.0,13.0,PF,18.0,2007-08,1.0,PHI,2.0,12.0,0.5,Lou Amundson
134.0,0.538,249.0,0.0,0.0,1.0,26.0,28.0,65.0,142.0,134.0,0.536,250.0,53.0,0.442,120.0,76.0,0.0,NBA,1044.0,128.0,154.0,PF,321.0,2008-09,32.0,PHO,56.0,270.0,0.536,Lou Amundson
152.0,0.553,275.0,0.0,0.0,1.0,27.0,31.0,73.0,218.0,152.0,0.551,276.0,67.0,0.545,123.0,79.0,0.0,NBA,1168.0,128.0,169.0,PF,371.0,2009-10,24.0,PHO,57.0,346.0,0.551,Lou Amundson
83.0,0.454,183.0,0.0,0.0,0.0,28.0,17.0,33.0,104.0,83.0,0.454,183.0,34.0,0.391,87.0,46.0,7.0,NBA,691.0,81.0,87.0,PF,200.0,2010-11,14.0,GSW,24.0,185.0,0.454,Lou Amundson
89.0,0.43,207.0,0.0,0.0,0.0,29.0,14.0,44.0,128.0,89.0,0.43,207.0,35.0,0.427,82.0,60.0,0.0,NBA,753.0,94.0,125.0,PF,213.0,2011-12,27.0,IND,45.0,222.0,0.43,Lou Amundson
