SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2017-18,20.0,LAL,NBA,PG,52.0,1780.0,0.36,0.46,0.42,0.51,0.305,0.36200000000000004,0.44,0.521,0.451,0.767,0.444,0.556,0.126,0.252,0.523,0.337,78.0,82.0,84.0,84.0,59.0,80.0,50.0,155.0,-91.9,-134.1,Lonzo Ball
2018-19,21.0,LAL,NBA,PG,47.0,1423.0,0.406,0.461,0.48200000000000004,0.52,0.32899999999999996,0.355,0.488,0.524,0.41700000000000004,0.7659999999999999,0.48700000000000004,0.56,0.105,0.259,0.5,0.359,88.0,93.0,93.0,93.0,54.0,87.0,41.0,139.0,-33.1,-69.0,Lonzo Ball
2019-20,22.0,NOP,NBA,PG,63.0,2025.0,0.40299999999999997,0.46,0.442,0.524,0.375,0.358,0.511,0.529,0.5660000000000001,0.773,0.517,0.565,0.111,0.26,0.575,0.384,88.0,84.0,105.0,97.0,73.0,92.0,43.0,150.0,-24.6,-68.7,Lonzo Ball
2020-21,23.0,NOP,NBA,PG,55.0,1747.0,0.414,0.466,0.48200000000000004,0.53,0.37799999999999995,0.36700000000000005,0.537,0.5379999999999999,0.7809999999999999,0.778,0.551,0.5720000000000001,0.091,0.247,0.65,0.392,89.0,91.0,103.0,100.0,100.0,96.0,37.0,166.0,-1.1,-30.7,Lonzo Ball
2021-22,24.0,CHI,NBA,PG,35.0,1212.0,0.423,0.461,0.423,0.5329999999999999,0.423,0.354,0.5670000000000001,0.532,0.75,0.775,0.575,0.5660000000000001,0.073,0.248,0.679,0.39899999999999997,92.0,79.0,120.0,107.0,97.0,102.0,29.0,170.0,26.7,7.5,Lonzo Ball
2008-09,20.0,MIA,NBA,PF,81.0,2009.0,0.47200000000000003,0.45899999999999996,0.478,0.485,0.40700000000000003,0.36700000000000005,0.49,0.5,0.772,0.7709999999999999,0.528,0.544,0.252,0.306,0.085,0.22399999999999998,103.0,99.0,111.0,98.0,100.0,97.0,82.0,38.0,-19.6,-34.4,Michael Beasley
2009-10,21.0,MIA,NBA,PF,78.0,2328.0,0.45,0.461,0.469,0.49200000000000005,0.275,0.355,0.46299999999999997,0.501,0.8,0.759,0.505,0.5429999999999999,0.231,0.3,0.098,0.222,98.0,95.0,77.0,93.0,105.0,93.0,77.0,44.0,-77.5,-88.0,Michael Beasley
2010-11,22.0,MIN,NBA,SF,73.0,2361.0,0.45,0.45899999999999996,0.46299999999999997,0.48700000000000004,0.366,0.358,0.474,0.498,0.753,0.763,0.51,0.541,0.23399999999999999,0.3,0.132,0.222,98.0,95.0,102.0,95.0,99.0,94.0,78.0,59.0,-59.9,-86.8,Michael Beasley
2011-12,23.0,MIN,NBA,SF,47.0,1087.0,0.445,0.44799999999999995,0.462,0.47700000000000004,0.376,0.349,0.483,0.48700000000000004,0.642,0.752,0.502,0.527,0.191,0.276,0.203,0.226,99.0,97.0,108.0,99.0,85.0,95.0,69.0,90.0,-4.4,-27.0,Michael Beasley
2012-13,24.0,PHO,NBA,SF,75.0,1554.0,0.405,0.45299999999999996,0.426,0.483,0.313,0.359,0.434,0.496,0.746,0.753,0.462,0.535,0.16399999999999998,0.27,0.188,0.243,89.0,88.0,87.0,87.0,99.0,86.0,61.0,77.0,-95.5,-119.3,Michael Beasley
2013-14,25.0,MIA,NBA,SF,55.0,831.0,0.499,0.45399999999999996,0.518,0.488,0.389,0.36,0.528,0.501,0.772,0.7559999999999999,0.5589999999999999,0.541,0.223,0.284,0.152,0.259,110.0,106.0,108.0,105.0,102.0,103.0,78.0,59.0,19.2,14.4,Michael Beasley
2014-15,26.0,MIA,NBA,PF,24.0,505.0,0.434,0.449,0.47200000000000003,0.485,0.235,0.35,0.45299999999999996,0.496,0.769,0.75,0.474,0.534,0.12300000000000001,0.273,0.16,0.268,97.0,97.0,67.0,91.0,103.0,89.0,45.0,60.0,-18.3,-26.7,Michael Beasley
