SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PLAYER
2000-01,23.0,TOT,NBA,PG,65.0,1382.0,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8.0,1.7,0.3,10.5,23.2,0.3,0.5,0.8,0.027,-2.4,-1.9,-4.3,-0.8,Courtney Alexander
2000-01,23.0,DAL,NBA,PG,38.0,472.0,6.8,0.404,0.056,0.253,4.9,9.9,7.5,6.9,1.7,0.5,9.6,21.1,-0.5,0.4,-0.1,-0.013,-5.5,-0.8,-6.2,-0.5,Courtney Alexander
2000-01,23.0,WAS,NBA,PG,27.0,910.0,14.2,0.519,0.091,0.266,2.8,7.6,5.1,8.6,1.7,0.2,10.9,24.3,0.9,0.1,0.9,0.048,-0.8,-2.5,-3.3,-0.3,Courtney Alexander
2001-02,24.0,WAS,NBA,SG,56.0,1325.0,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.9,-1.3,-2.2,-0.1,Courtney Alexander
2002-03,25.0,NOH,NBA,PG,66.0,1360.0,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.1,1.0,1.1,0.04,-3.3,-1.2,-4.5,-0.9,Courtney Alexander
1999-00,23.0,WAS,NBA,C,11.0,143.0,11.9,0.403,0.0,0.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,0.0,0.2,0.1,0.043,-3.9,0.1,-3.8,-0.1,Calvin Booth
2000-01,24.0,TOT,NBA,C,55.0,933.0,16.1,0.512,0.0,0.31,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,0.106,-1.9,2.7,0.7,0.6,Calvin Booth
2000-01,24.0,WAS,NBA,C,40.0,640.0,14.7,0.482,0.0,0.268,9.5,22.5,15.9,5.9,1.4,9.1,16.1,15.6,0.1,0.9,1.0,0.074,-2.6,2.2,-0.4,0.3,Calvin Booth
2000-01,24.0,DAL,NBA,C,15.0,293.0,18.9,0.568,0.0,0.393,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,0.5,0.6,1.1,0.176,-0.5,3.6,3.2,0.4,Calvin Booth
2001-02,25.0,SEA,NBA,C,15.0,279.0,11.9,0.502,0.0,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.082,-3.3,0.2,-3.0,0.0,Calvin Booth
2002-03,26.0,SEA,NBA,C,47.0,575.0,9.9,0.494,0.017,0.395,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,0.2,0.7,0.8,0.071,-4.0,0.6,-3.3,-0.2,Calvin Booth
