SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2000-01,23.0,TOT,NBA,PG,65.0,24.0,1382.0,8.9,21.4,0.417,0.6,1.7,0.37,8.3,19.7,0.421,4.6,5.6,0.82,1.6,3.8,5.3,2.3,1.7,0.2,2.8,5.2,23.1,96.0,109.0,Courtney Alexander
2000-01,23.0,DAL,NBA,PG,38.0,6.0,472.0,6.8,19.4,0.348,0.3,1.1,0.3,6.4,18.3,0.351,3.6,4.9,0.733,2.2,4.7,6.9,2.3,1.7,0.3,2.3,8.3,17.5,86.0,104.0,Courtney Alexander
2000-01,23.0,WAS,NBA,PG,27.0,18.0,910.0,10.1,22.5,0.448,0.8,2.0,0.389,9.3,20.4,0.454,5.1,6.0,0.857,1.3,3.3,4.6,2.3,1.7,0.1,3.1,3.6,26.1,101.0,111.0,Courtney Alexander
2001-02,24.0,WAS,NBA,SG,56.0,28.0,1325.0,9.1,19.4,0.47,0.2,0.7,0.278,8.9,18.7,0.478,4.0,5.0,0.81,1.8,4.3,6.1,3.5,1.4,0.3,2.5,4.6,22.5,106.0,109.0,Courtney Alexander
2002-03,25.0,NOH,NBA,PG,66.0,7.0,1360.0,7.6,19.9,0.382,0.8,2.3,0.333,6.9,17.7,0.388,4.7,5.8,0.808,1.5,3.1,4.7,3.1,1.2,0.2,2.7,4.9,20.7,96.0,106.0,Courtney Alexander
1999-00,23.0,WAS,NBA,C,11.0,0.0,143.0,5.8,16.7,0.348,0.0,0.0,0.0,5.8,16.7,0.348,3.6,5.1,0.714,5.4,6.2,11.6,2.5,1.1,5.1,2.2,8.3,15.2,94.0,104.0,Calvin Booth
2000-01,24.0,TOT,NBA,C,55.0,29.0,933.0,6.6,14.0,0.476,0.0,0.0,0.0,6.6,14.0,0.476,2.9,4.3,0.679,4.3,9.4,13.6,2.3,1.6,6.2,2.9,8.1,16.2,101.0,99.0,Calvin Booth
2000-01,24.0,WAS,NBA,C,40.0,22.0,640.0,6.0,13.6,0.44,0.0,0.0,0.0,6.0,13.6,0.44,2.7,3.6,0.733,4.3,9.8,14.1,1.9,1.4,6.6,2.9,7.4,14.6,97.0,100.0,Calvin Booth
2000-01,24.0,DAL,NBA,C,15.0,7.0,293.0,8.1,14.8,0.548,0.0,0.0,0.0,8.1,14.8,0.548,3.5,5.8,0.606,4.2,8.4,12.7,3.3,2.1,5.3,3.0,9.7,19.7,110.0,96.0,Calvin Booth
2001-02,25.0,SEA,NBA,C,15.0,15.0,279.0,6.8,15.8,0.427,0.0,0.0,0.0,6.8,15.8,0.427,4.4,4.6,0.958,3.9,6.6,10.4,3.1,1.2,2.5,3.1,9.1,18.0,103.0,105.0,Calvin Booth
